"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
506,"ATRO","Astronics Corporation","Industrials","Aerospace & Defense","USA",404.31,,,,0.69,1.40,13.52,11.49,,,-4.22,12.50%,96.60%,-8.40%,,3.20%,-559.70%,-39.80%,30.77,26.78,5.70%,0.00%,79.00%,-5.23%,6.56%,4.62,-17.70%,-40.40%,10.20%,3.20,1.50,0.58,0.59,17.90%,-22.50%,-22.20%,1.07%,10.07%,67.26%,33.50%,-52.68%,-52.67%,2.18,0.81,5.73%,5.72%,-2.94%,17.24%,29.06%,-13.96%,92.72%,-58.30%,92.72%,51.00,-9.00%,0.83%,2.20,380.53,0.69,12.14,-8.24%,262381,10/30/2020 8:30:00 AM,15.00,11/1/1982,12.14,0.00%
507,"ATRS","Antares Pharma, Inc.","Healthcare","Medical Instruments & Supplies","USA",671.72,70.00,15.96,,4.69,10.23,12.87,163.83,,0.00%,0.06,69.90%,296.83%,45.90%,,36.10%,375.80%,16.60%,166.38,154.20,0.40%,2.50%,43.10%,-5.50%,2.43%,3.63,6.70%,16.50%,1.00%,2.50,2.10,0.53,0.63,59.50%,9.10%,6.60%,5.56%,27.07%,40.49%,46.15%,-6.34%,-15.11%,1.43,0.16,3.20%,4.57%,5.14%,19.70%,34.42%,-7.38%,44.07%,-16.34%,143.13%,63.51,-3.71%,1.25%,1.50,1033.85,1.14,3.89,-2.51%,1179776,11/5/2020 8:30:00 AM,6.25,10/3/1996,3.89,0.00%
508,"ATSG","Air Transport Services Group, Inc.","Industrials","Integrated Freight & Logistics","USA",1839.03,,17.52,,1.17,2.59,30.10,835.92,,,-0.61,-12.90%,6.68%,12.00%,0.50%,19.80%,-106.40%,10.40%,59.15,58.09,1.30%,-11.24%,92.20%,-1.18%,3.98%,5.29,-0.50%,-2.30%,8.50%,0.90,0.70,2.05,2.07,57.30%,12.70%,-0.80%,0.87%,6.02%,23.73%,38.24%,33.59%,33.59%,0.70,0.85,2.10%,2.79%,0.50%,3.58%,25.78%,-2.98%,15.19%,-2.98%,134.39%,53.91,-2.06%,0.80%,1.60,437.30,1.18,30.94,-1.28%,514516,10/29/2020 4:30:00 PM,33.57,7/23/2003,30.94,0.00%
509,"ATTO","Atento S.A.","Industrials","Specialty Business Services","Luxembourg",190.26,,127.10,,0.13,2.22,0.96,2.61,,,-4.89,-551.60%,103.70%,-13.30%,10.00%,-5.60%,,-14.50%,14.04,12.77,2.74%,0.00%,75.50%,-3.83%,0.06%,0.32,-5.80%,-56.90%,-2.50%,1.40,1.40,6.76,8.27,,-0.20%,-4.70%,6.25%,30.02%,45.14%,127.34%,-9.52%,-6.06%,1.70,0.63,4.14%,5.35%,9.91%,24.24%,64.81%,-3.34%,64.44%,-28.35%,252.82%,64.83,-3.06%,1.03%,2.70,24.64,1.25,13.32,-2.06%,30794,11/11/2020 4:30:00 PM,11.67,10/2/2014,13.41,0.68%
510,"ATUS","Altice USA, Inc.","Communication Services","Telecom Services","USA",21007.25,210.39,24.15,,2.14,28.91,176.38,8.12,,0.00%,0.18,712.80%,189.30%,,,,-106.90%,-0.20%,571.03,75.60,0.50%,-66.28%,95.80%,-1.42%,57.12%,6.15,0.30%,7.10%,5.70%,0.80,0.80,33.94,34.24,65.90%,16.30%,1.10%,4.84%,11.15%,44.98%,61.49%,34.77%,38.51%,1.11,0.70,1.99%,1.71%,2.94%,13.25%,35.85%,-4.15%,41.52%,-4.15%,130.08%,64.64,-3.27%,0.21%,2.00,7016.39,0.78,36.71,-3.06%,5438886,10/29/2020 4:30:00 PM,39.00,6/22/2017,36.71,0.00%
511,"ATV","Acorn International, Inc.","Consumer Cyclical","Specialty Retail","China",53.59,4.99,,0.10,1.44,0.93,,,,0.00%,4.17,-65.50%,,19.10%,50.00%,-16.90%,678.00%,3.60%,2.63,0.24,1.50%,0.00%,0.70%,19.92%,0.04%,0.02,12.20%,14.80%,11.40%,4.70,4.50,0.00,0.00,70.50%,11.80%,25.90%,0.68%,0.10%,42.80%,38.53%,15.26%,13.28%,0.47,0.15,0.93%,0.65%,0.79%,1.05%,33.41%,-0.48%,3.22%,-0.71%,161.93%,59.92,0.24%,0.14%,3.00,6.23,0.44,20.85,0.39%,2733,,,5/3/2007,20.86,0.05%
512,"ATVI","Activision Blizzard, Inc.","Communication Services","Electronic Gaming & Multimedia","USA",70778.63,32.53,26.21,1.33,9.24,4.98,9.31,36.54,0.44%,12.90%,2.85,-0.30%,3.18%,11.60%,24.38%,8.00%,193.00%,52.40%,772.00,763.19,0.60%,-8.90%,90.10%,-0.48%,1.14%,1.34,10.90%,16.40%,9.50%,4.10,,0.25,0.25,72.60%,33.40%,28.90%,2.93%,16.16%,12.30%,19.79%,58.31%,56.26%,0.70,1.70,1.39%,1.99%,3.25%,10.21%,17.60%,-3.32%,26.28%,-3.32%,77.98%,62.35,-3.20%,0.02%,2.00,6489.62,1.13,89.90,-3.18%,7353790,10/29/2020 4:30:00 PM,97.28,10/25/1993,89.90,0.00%
513,"ATXI","Avenue Therapeutics, Inc.","Healthcare","Biotechnology","USA",97.10,,,,,29.75,,,,,-0.58,21.70%,3.20%,,,,54.50%,,16.52,6.65,0.30%,-7.27%,17.00%,4.76%,5.20%,0.61,-151.40%,-192.30%,,3.90,3.90,0.00,0.00,,,,-6.74%,78.14%,-45.96%,-43.17%,-33.15%,-38.02%,0.65,0.52,7.47%,12.48%,23.07%,53.43%,-29.32%,-18.11%,109.47%,-51.62%,109.47%,66.96,1.19%,-0.84%,2.00,566.76,0.20,5.97,0.34%,111863,,9.00,6/27/2017,5.97,0.00%
514,"AU","AngloGold Ashanti Limited","Basic Materials","Gold","South Africa",9760.76,15.00,7.02,0.54,2.67,3.14,7.55,18.84,0.40%,13.30%,1.51,68.10%,34.35%,46.70%,27.75%,-6.60%,35.80%,-20.70%,418.50,412.72,3.10%,0.00%,32.40%,-7.52%,0.50%,0.83,4.00%,10.70%,7.70%,2.60,2.00,0.90,0.96,33.50%,26.40%,8.10%,-1.01%,-1.52%,-14.45%,-21.95%,-0.31%,1.25%,0.45,0.85,3.39%,3.36%,13.21%,9.70%,-1.27%,-8.96%,26.50%,-33.79%,101.34%,65.22,3.20%,9.20%,2.30,2503.23,2.18,25.49,12.69%,5450133,,32.83,8/5/1998,25.64,0.59%
515,"AUB","Atlantic Union Bankshares Corporation","Financial","Banks - Regional","USA",2570.31,17.21,13.90,2.15,3.86,0.97,4.93,15.99,3.04%,52.20%,1.91,6.50%,25.33%,16.40%,8.00%,20.50%,13.90%,-11.70%,78.71,77.37,1.20%,-6.47%,70.80%,0.28%,1.83%,5.88,0.80%,5.90%,17.10%,,,0.19,0.19,,79.90%,22.80%,0.67%,8.78%,52.15%,54.43%,-12.58%,-12.28%,1.40,1.12,2.46%,3.33%,-0.50%,7.88%,32.14%,-4.09%,35.85%,-14.47%,74.66%,53.95,-1.91%,0.27%,2.40,240.83,1.45,32.40,-1.64%,349833,10/22/2020 8:30:00 AM,32.20,10/6/1993,32.40,0.00%
516,"AUBN","Auburn National Bancorporation, Inc.","Financial","Banks - Regional","USA",150.92,18.40,,,5.30,1.40,1.47,125.76,2.45%,44.80%,2.27,12.20%,,5.90%,,2.40%,-12.20%,-9.20%,3.57,2.28,0.60%,2.19%,13.10%,-3.66%,0.70%,5.50,0.90%,7.80%,24.40%,,,0.00,0.00,,87.20%,28.30%,-3.02%,-1.44%,8.45%,-25.82%,-15.62%,-21.34%,0.68,0.74,0.49%,1.16%,-2.41%,2.92%,-5.16%,-5.72%,12.30%,-36.61%,84.58%,47.64,-1.54%,1.22%,,2.88,0.81,41.55,-0.34%,2327,,,8/3/1995,41.55,0.00%
517,"AUDC","AudioCodes Ltd.","Technology","Communication Equipment","Israel",910.25,91.83,19.27,4.40,4.24,4.58,15.48,41.75,1.02%,82.00%,0.30,-71.10%,7.28%,130.90%,20.85%,5.70%,42.90%,10.10%,32.67,24.02,40.50%,0.00%,39.00%,-1.06%,1.63%,1.44,3.60%,7.40%,6.00%,2.50,2.10,0.00,0.01,51.20%,0.10%,4.90%,-3.71%,-2.55%,-13.42%,-10.93%,4.63%,7.24%,0.54,0.92,3.03%,3.14%,-1.30%,-3.25%,-11.23%,-20.52%,5.02%,-39.05%,204.33%,44.46,-0.36%,-0.22%,1.80,271.56,0.72,27.39,-0.58%,194722,10/27/2020 8:30:00 AM,40.50,5/28/1999,27.39,0.00%
518,"AUMN","Golden Minerals Company","Basic Materials","Other Precious Metals & Mining","USA",112.00,,76.00,,17.50,9.50,,,,,-0.05,-157.60%,116.70%,33.50%,,101.10%,46.50%,10.50%,143.29,112.77,1.10%,-53.65%,30.90%,1.11%,7.50%,5.04,-44.70%,-94.10%,-90.80%,6.30,6.20,0.00,0.00,66.80%,-85.80%,-89.40%,1.50%,27.01%,75.12%,80.39%,135.95%,145.16%,1.31,0.05,7.34%,7.59%,28.12%,52.17%,100.49%,4.90%,101.68%,4.90%,519.99%,76.76,-1.16%,10.26%,2.00,1678.28,1.91,0.83,8.99%,3206726,,,4/20/2009,0.84,1.69%
519,"AUPH","Aurinia Pharmaceuticals Inc.","Healthcare","Biotechnology","Canada",1746.07,,,,14923.63,4.38,,,,,-1.41,-53.00%,45.50%,,,,,-87.40%,126.25,111.16,13.88%,0.00%,55.87%,,4.70%,3.41,,,,,,,,,,,2.90%,-5.66%,-5.47%,-11.12%,-35.55%,-31.74%,,0.70,4.51%,4.74%,-4.99%,-5.58%,-9.40%,-16.88%,6.99%,-37.92%,37.74%,44.01,-2.17%,0.07%,1.70,1533.35,1.76,13.54,-2.10%,2703564,,11.50,10/20/2003,13.54,0.00%
520,"AUSF","Global X Adaptive U.S. Factor ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,3.19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54%,1.81%,16.00%,21.11%,-1.87%,-2.01%,,0.21,0.47%,0.51%,-0.74%,3.34%,15.56%,-1.65%,15.71%,-5.67%,72.74%,52.54,-1.65%,0.58%,,22.36,1.42,25.39,-1.08%,31741,,,8/28/2018,25.41,0.07%
521,"AUTL","Autolus Therapeutics plc","Healthcare","Biotechnology","United Kingdom",469.62,,,,391.35,1.80,2.22,,,,-2.74,-448.30%,-16.50%,,,,5.70%,0.00%,52.04,8.82,31.86%,0.00%,25.40%,-12.69%,9.76%,7.70,-41.10%,-48.60%,-51.40%,9.10,9.10,0.00,0.00,,,,2.76%,-10.15%,-23.13%,-40.00%,-31.02%,-32.27%,,0.74,5.87%,8.87%,2.12%,-8.76%,-20.51%,-23.81%,18.93%,-45.55%,212.00%,49.44,4.70%,0.00%,2.00,111.86,0.94,9.36,4.70%,105572,11/5/2020 8:30:00 AM,,6/22/2018,9.36,0.00%
522,"AUTO","AutoWeb, Inc.","Communication Services","Internet Content & Information","USA",34.51,,,,0.40,1.93,3.05,,,,-0.69,61.70%,63.30%,-42.30%,25.00%,1.40%,74.30%,-37.80%,13.15,9.85,25.24%,0.00%,20.80%,15.09%,5.82%,1.57,-21.50%,-50.20%,-61.90%,1.40,1.40,0.04,0.68,27.10%,-9.10%,-10.50%,-13.33%,-17.94%,-24.46%,105.83%,1.23%,0.00%,2.33,0.22,8.92%,7.08%,-6.96%,-10.95%,19.78%,-35.34%,20.00%,-56.78%,416.00%,43.01,4.45%,0.00%,1.70,364.22,0.89,2.58,4.45%,323348,11/5/2020 4:30:00 PM,,3/26/1999,,
523,"AUVI","Applied UV, Inc.","Consumer Cyclical","Furnishings, Fixtures & Appliances","USA",39.02,,20.40,,6.50,5.40,6.61,78.03,,,-0.19,288.90%,-18.18%,,,,-150.40%,-23.80%,6.39,4.33,2.90%,0.00%,0.50%,,0.87%,0.07,,,187.80%,4.40,4.20,0.06,0.07,16.90%,-21.10%,-20.50%,-9.29%,-9.82%,-35.71%,,,-60.43%,,0.26,6.93%,5.20%,-9.27%,-16.49%,-25.39%,-57.49%,1.11%,-64.82%,1.11%,34.70,-0.87%,0.44%,1.00,514.96,0.19,4.57,-0.44%,96750,,,8/31/2020,,
524,"AUY","Yamana Gold Inc.","Basic Materials","Gold","Canada",5439.47,47.19,30.05,1.18,3.67,1.27,,,1.23%,,0.12,50.00%,58.30%,-27.04%,40.04%,,-72.40%,22.80%,952.62,948.63,0.32%,0.00%,53.78%,,0.99%,0.66,,,,,,,,,,,0.00%,4.20%,-0.35%,6.73%,46.04%,44.56%,,0.21,3.80%,3.57%,8.34%,9.79%,13.70%,0.83%,24.54%,-13.25%,173.09%,61.92,2.53%,4.03%,2.60,14260.37,1.39,6.09,6.65%,19755036,10/29/2020 4:30:00 PM,3.92,5/12/2003,6.10,0.16%
525,"AVA","Avista Corporation","Utilities","Utilities - Diversified","USA",2725.91,22.25,19.37,4.05,2.09,1.38,32.18,,4.04%,88.60%,1.80,43.50%,12.00%,9.00%,5.50%,-1.80%,-7.00%,-3.90%,68.19,68.08,0.30%,-2.40%,89.30%,6.30%,3.63%,6.26,2.00%,6.20%,4.30%,0.60,0.50,1.06,1.17,,16.80%,9.30%,1.16%,6.70%,16.65%,9.52%,-15.44%,-16.53%,0.54,0.89,1.75%,2.25%,1.10%,5.68%,4.94%,-3.09%,22.35%,-25.53%,23.00%,55.28,-1.94%,0.27%,3.00,394.92,1.00,39.47,-1.67%,393995,11/4/2020 8:30:00 AM,39.20,9/24/1952,39.47,0.00%
526,"AVAL","Grupo Aval Acciones y Valores S.A.","Financial","Banks - Regional","Colombia",7664.66,9.05,11.86,,,1.33,,,4.51%,,0.76,-43.40%,23.40%,8.85%,,,-7.00%,1.00%,1114.05,193.83,,,12.26%,,0.51%,5.38,,,,,,,,,,,0.29%,17.21%,48.60%,52.89%,-21.82%,-21.10%,,0.18,1.99%,2.67%,1.86%,20.04%,42.06%,-2.56%,55.68%,-23.23%,106.33%,71.51,-0.72%,0.29%,2.70,183.68,0.48,6.85,-0.44%,88764,11/19/2020 8:30:00 AM,6.47,9/23/2014,6.85,0.00%
527,"AVAN","Avanti Acquisition Corp.","Financial","Shell Companies","Cayman Islands",616.80,,,,,,,,,,,,,,,,,,60.00,,,,,,,0.01,,,,,,,,,,,0.78%,3.73%,,,,5.98%,,0.20,2.84%,1.79%,1.24%,1.74%,1.74%,-6.19%,5.28%,-6.19%,5.28%,,-1.17%,0.00%,,457.98,0.78,10.16,-1.17%,357935,,,11/23/2020,10.17,0.10%
528,"AVAV","AeroVironment, Inc.","Industrials","Aerospace & Defense","USA",2122.10,72.66,41.03,5.19,5.63,3.97,6.11,32.45,,0.00%,1.20,-3.10%,12.84%,68.80%,14.00%,7.20%,-72.20%,11.30%,23.94,22.07,0.60%,0.00%,78.00%,-1.86%,4.42%,5.98,5.00%,5.60%,8.10%,9.50,8.50,0.00,0.00,40.50%,12.30%,7.60%,-3.40%,-0.49%,41.21%,11.83%,38.00%,40.75%,0.58,2.98,2.76%,3.79%,-1.61%,3.16%,18.94%,-13.91%,15.96%,-13.91%,90.96%,49.50,-1.46%,0.35%,2.00,163.00,0.84,85.93,-1.12%,137074,12/8/2020 4:30:00 PM,91.25,1/23/2007,85.93,0.00%
529,"AVB","AvalonBay Communities, Inc.","Real Estate","REIT - Residential","USA",22065.54,34.55,43.10,13.60,9.43,2.11,252.18,59.64,3.96%,133.60%,4.64,-20.10%,-12.63%,2.70%,2.54%,6.60%,-47.50%,-3.40%,140.27,139.21,0.27%,0.00%,94.00%,-1.69%,1.85%,2.38,3.40%,6.00%,3.40%,,,0.71,0.71,65.80%,23.30%,27.90%,2.37%,-4.19%,3.10%,0.32%,-22.59%,-23.50%,0.99,3.64,2.00%,2.30%,-4.30%,-2.89%,-0.36%,-15.70%,18.37%,-32.21%,31.61%,40.88,-2.84%,-0.22%,2.70,1077.89,1.39,155.52,-3.06%,1495341,10/28/2020 8:30:00 AM,169.44,3/11/1994,155.52,0.00%
530,"AVCO","Avalon GloboCare Corp.","Healthcare","Medical Care Facilities","USA",93.60,,,,66.86,16.00,66.86,,,,-0.19,-122.80%,,,,,20.90%,-25.00%,80.62,27.90,65.73%,0.00%,3.30%,-0.25%,5.77%,5.30,-140.60%,-329.20%,-251.70%,0.90,,0.62,0.00,32.60%,,,-8.94%,-12.50%,-8.20%,-37.08%,-44.00%,-41.97%,0.53,0.06,4.92%,5.21%,-5.60%,-5.88%,-21.81%,-15.79%,5.66%,-48.94%,124.00%,40.16,-0.88%,0.89%,,303.67,0.62,1.12,0.00%,188359,,,12/6/2016,1.12,0.00%
531,"AVCT","American Virtual Cloud Technologies, Inc.","Financial","Shell Companies","USA",146.38,,,,3.25,14.12,39.56,,,,-0.78,-33.40%,,,,,24.00%,,19.68,3.59,0.50%,281.43%,8.80%,-3.51%,4.18%,1.52,-21.90%,,,0.60,0.50,3.84,5.62,30.40%,,-24.90%,15.94%,50.31%,65.90%,102.82%,-32.71%,-32.31%,0.65,0.61,11.93%,10.71%,26.64%,50.58%,79.35%,-6.29%,112.25%,-42.52%,413.79%,67.97,3.62%,-0.14%,,98.85,1.06,7.45,3.47%,104685,,,8/8/2017,,
532,"AVD","American Vanguard Corporation","Basic Materials","Agricultural Inputs","USA",473.36,43.11,20.69,,1.06,1.33,49.31,12.97,0.39%,10.90%,0.36,-45.50%,61.29%,22.00%,-1.00%,9.40%,-8.20%,-6.00%,29.50,26.63,5.10%,-2.69%,78.90%,-0.43%,1.43%,4.62,1.60%,3.20%,4.30%,2.30,1.20,0.43,0.43,37.60%,4.30%,2.40%,-0.51%,1.04%,18.20%,12.22%,-18.44%,-20.29%,1.02,0.50,2.69%,3.20%,0.88%,6.57%,13.40%,-5.20%,24.00%,-19.08%,39.74%,57.09,1.47%,0.71%,2.00,82.61,1.39,15.86,2.19%,114478,11/9/2020 4:30:00 PM,17.50,3/3/1987,15.86,0.00%
533,"AVDE","Avantis International Equity ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17%,2.49%,15.43%,21.81%,5.35%,6.35%,,0.55,0.52%,0.63%,1.31%,6.28%,18.79%,-0.71%,21.00%,-0.71%,68.24%,65.46,-1.24%,1.49%,,51.31,1.40,57.32,0.23%,71670,,,9/26/2019,,
534,"AVDL","Avadel Pharmaceuticals plc","Healthcare","Drug Manufacturers - Specialty & Generic","Ireland",389.51,,,,11.70,2.27,1.68,,,0.00%,-0.08,65.30%,-1785.70%,18.50%,15.00%,31.60%,15.10%,,58.21,35.59,0.50%,,56.00%,-12.76%,11.54%,8.76,6.10%,17.50%,-23.20%,12.20,12.20,0.74,0.00,75.50%,,46.70%,-4.71%,-4.84%,30.72%,-16.19%,-9.85%,-11.52%,1.56,0.46,6.19%,7.04%,-5.07%,2.56%,-10.66%,-18.78%,34.55%,-50.63%,66.50%,46.97,-0.45%,0.15%,1.40,468.85,0.80,6.66,-0.30%,375838,11/9/2020 8:30:00 AM,,6/7/1996,6.66,0.00%
535,"AVDV","Avantis International Small Cap Value ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64%,4.27%,20.16%,28.05%,2.13%,3.11%,,0.68,0.83%,0.81%,1.68%,8.17%,23.20%,-0.88%,25.64%,-0.88%,82.15%,67.18,-1.53%,1.61%,,33.99,1.36,57.14,0.05%,46125,,,9/26/2019,57.22,0.14%
536,"AVEM","Avantis Emerging Markets Equity ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92%,4.53%,18.53%,26.69%,10.85%,12.37%,,0.68,0.63%,0.69%,3.21%,7.93%,23.70%,0.25%,20.14%,0.25%,77.01%,70.98,-0.33%,1.22%,,54.57,1.41,62.33,0.89%,77024,,,9/19/2019,,
537,"AVEO","AVEO Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",164.79,,,,27.93,3.70,2.40,,,,-1.54,238.20%,-12.00%,15.60%,,9.70%,-131.80%,-86.00%,25.81,24.78,0.14%,0.00%,34.00%,-12.92%,3.51%,2.85,-48.00%,-103.70%,-1.20%,4.30,4.30,0.34,0.34,,,,-3.35%,12.04%,-2.70%,18.00%,-8.75%,-7.58%,1.40,0.33,6.28%,5.50%,10.55%,7.05%,7.55%,-11.42%,19.40%,-44.26%,167.70%,60.11,2.40%,1.04%,1.20,304.79,1.08,5.97,3.47%,329916,,,3/12/2010,5.97,0.00%
538,"AVGO","Broadcom Inc.","Technology","Semiconductors","USA",176852.00,69.32,15.69,8.78,7.40,7.43,23.22,29.16,3.29%,196.70%,6.32,-2.10%,6.57%,5.00%,7.90%,28.50%,49.90%,12.00%,405.00,396.59,0.20%,-59.07%,83.10%,0.12%,0.91%,2.22,3.40%,11.10%,7.20%,1.90,1.70,1.69,1.72,56.70%,16.80%,11.10%,2.91%,8.23%,18.79%,38.79%,35.81%,38.55%,1.06,8.31,1.53%,1.96%,0.57%,7.80%,28.89%,-3.03%,23.46%,-3.03%,173.15%,55.89,-3.29%,0.42%,1.90,1625.12,1.48,425.22,-2.88%,2407445,12/10/2020 4:30:00 PM,460.32,8/6/2009,425.00,-0.05%
539,"AVGR","Avinger, Inc.","Healthcare","Medical Devices","USA",40.11,,,,4.66,2.10,1.59,,,,-1.31,90.50%,71.20%,,,-4.00%,88.70%,-4.20%,84.92,84.59,0.40%,-8.51%,7.80%,-1.82%,0.76%,0.07,-82.90%,-279.70%,,1.70,1.50,0.06,0.86,29.80%,,,27.16%,47.44%,35.75%,32.56%,-63.02%,-61.39%,2.00,0.07,31.87%,14.58%,73.69%,97.50%,59.09%,-22.99%,177.23%,-55.09%,177.23%,74.49,9.77%,22.74%,2.50,9724.35,5.46,0.59,34.74%,53075304,,,1/30/2015,0.57,-3.04%
540,"AVID","Avid Technology, Inc.","Communication Services","Electronic Gaming & Multimedia","USA",623.85,38.15,16.36,2.54,1.67,,12.71,30.88,,0.00%,0.42,168.20%,50.86%,-14.20%,15.00%,-4.90%,146.20%,-3.30%,44.02,41.27,5.70%,1.62%,84.90%,-0.34%,4.01%,3.70,6.80%,-12.50%,46.00%,1.10,0.90,,,63.40%,9.80%,5.20%,15.00%,33.59%,89.83%,114.17%,89.61%,84.97%,1.26,0.65,5.02%,4.94%,5.23%,22.65%,71.29%,-8.93%,77.59%,-8.93%,212.21%,60.54,-10.33%,2.46%,2.40,447.19,2.20,14.58,-8.13%,981812,10/28/2020 4:30:00 PM,15.63,3/12/1993,14.58,0.00%
541,"AVIR","Atea Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",3446.01,,11.83,,,,32.69,,,,,-54.80%,49.26%,,,,,,82.48,74.71,3.30%,0.00%,16.47%,,3.14%,4.18,,,,10.00,10.00,,,,,,20.82%,30.44%,,,,37.71%,,2.67,8.01%,8.34%,25.55%,28.50%,28.50%,-1.87%,71.51%,-1.87%,71.51%,71.90,-1.73%,0.89%,1.70,562.19,0.32,41.42,-0.86%,180314,,47.00,10/30/2020,41.42,0.00%
542,"AVK","Advent Convertible and Income Fund","Financial","Closed-End Fund - Debt","USA",570.36,,,,15.34,1.21,,,8.54%,,-1.75,,,,,,,-11.10%,34.53,,0.42%,0.00%,25.61%,,,0.16,,,,,,,,,,,0.00%,4.42%,18.34%,25.53%,5.97%,6.24%,,0.18,1.03%,1.05%,0.00%,5.92%,19.55%,-2.63%,20.86%,-2.63%,113.93%,57.72,-1.99%,0.54%,,113.35,1.14,16.28,-1.45%,129267,,,4/30/2003,16.24,-0.25%
543,"AVLR","Avalara, Inc.","Technology","Software - Application","USA",14416.33,,,,31.11,12.72,13.55,717.23,,,-0.68,39.50%,-275.00%,,,,4.60%,29.80%,82.29,81.18,1.60%,-30.56%,90.50%,3.85%,2.21%,3.00,-5.50%,-8.60%,-12.30%,4.00,4.00,0.00,0.00,70.80%,-13.10%,-11.60%,-9.41%,-2.89%,22.41%,21.01%,111.26%,125.11%,,6.80,4.75%,3.83%,-4.68%,0.15%,29.86%,-11.24%,16.86%,-11.24%,194.92%,44.04,-1.31%,0.58%,1.60,597.93,1.05,163.68,-0.73%,625017,11/5/2020 4:30:00 PM,191.69,6/15/2018,163.68,0.00%
544,"AVNS","Avanos Medical, Inc.","Healthcare","Medical Devices","USA",2201.78,159.86,40.85,25.37,3.06,1.70,12.23,,,0.00%,0.29,-267.10%,56.41%,-29.60%,6.30%,-16.00%,266.40%,8.30%,47.80,46.99,0.10%,0.00%,97.50%,-0.53%,4.34%,7.78,0.80%,1.10%,-2.50%,3.20,2.10,0.19,0.19,54.80%,-0.60%,1.90%,-0.71%,9.47%,38.40%,51.22%,34.90%,36.14%,1.12,1.27,2.09%,3.09%,-3.91%,4.64%,33.16%,-10.12%,30.64%,-10.12%,130.94%,47.18,-3.06%,1.05%,2.60,261.83,1.32,44.94,-2.05%,346057,11/3/2020 8:30:00 AM,45.40,10/21/2014,44.94,0.00%
545,"AVNT","Avient Corporation","Basic Materials","Specialty Chemicals","USA",3692.87,54.80,17.77,6.52,1.27,2.31,6.40,118.74,2.11%,12.00%,0.74,-8.90%,37.56%,3.10%,8.40%,-5.70%,-93.90%,31.10%,91.50,90.46,0.90%,-1.44%,95.80%,6.15%,1.81%,2.74,13.00%,36.40%,5.40%,1.90,1.50,1.16,1.17,24.10%,5.00%,18.00%,-0.20%,8.95%,50.24%,54.09%,9.52%,9.49%,1.67,1.14,2.30%,3.05%,-0.02%,8.43%,42.44%,-3.67%,32.16%,-3.67%,354.23%,55.36,-3.02%,0.99%,2.20,596.15,0.89,39.45,-2.06%,532225,11/3/2020 8:30:00 AM,42.09,9/1/2000,39.45,0.00%
546,"AVNW","Aviat Networks, Inc.","Technology","Communication Equipment","USA",183.04,31.13,,2.59,0.74,2.43,5.06,15.51,,0.00%,1.10,-97.30%,,15.00%,12.00%,-6.60%,10892.60%,13.10%,5.41,4.83,4.30%,-1.30%,68.20%,10.92%,0.42%,0.27,3.40%,8.80%,-0.10%,1.60,1.50,0.00,0.00,35.10%,3.50%,2.50%,-2.60%,-3.26%,56.22%,83.70%,138.98%,143.06%,2.08,1.96,5.39%,5.33%,-4.79%,14.15%,72.80%,-16.47%,86.33%,-16.47%,385.91%,51.74,0.03%,0.97%,2.00,74.63,1.28,34.49,1.00%,95587,11/5/2020 4:30:00 PM,45.50,5/19/1987,,
