"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
903,"BRP","BRP Group, Inc.","Financial","Insurance Brokers","USA",2572.99,,36.49,,12.38,4.48,51.25,95.65,,,-0.27,193.80%,82.78%,,49.70%,,-57.90%,71.40%,33.10,27.88,0.90%,0.00%,74.30%,-4.82%,2.37%,1.93,-2.40%,-9.70%,-10.40%,1.30,1.30,0.45,0.45,26.80%,-16.10%,-7.00%,0.80%,-5.62%,10.94%,78.65%,87.64%,0.80%,,1.62,5.30%,5.39%,2.72%,1.95%,44.88%,-9.98%,22.01%,-9.98%,261.80%,53.37,1.10%,0.74%,2.10,342.37,1.51,30.21,1.85%,517405,11/12/2020 4:30:00 PM,33.80,10/24/2019,30.21,0.00%
904,"BRPA","Big Rock Partners Acquisition Corp.","Financial","Shell Companies","USA",91.08,,,,,25.60,,,,,-0.01,983.30%,,,,,-577.30%,,2.70,0.76,71.78%,0.00%,13.10%,-30.51%,4.95%,0.24,-0.10%,-0.20%,,0.30,0.30,0.78,0.78,,,,24.84%,179.71%,183.08%,187.09%,206.13%,24.84%,,5.38,15.60%,27.88%,37.91%,99.13%,158.45%,-60.44%,185.21%,-60.44%,210.82%,63.97,21.74%,1.67%,,158.80,0.41,30.46,23.77%,65472,,,12/4/2017,30.80,1.12%
905,"BRQS","Borqs Technologies, Inc.","Technology","Software - Application","China",60.63,,,,0.61,,50.53,,,,-0.95,61.80%,,,,,,-61.10%,45.59,32.29,26.85%,0.00%,17.20%,2.56%,0.59%,0.08,,,107.20%,0.40,0.30,,,0.60%,,,34.77%,18.75%,26.67%,8.13%,-59.33%,34.77%,2.03,0.08,10.78%,7.03%,28.00%,27.60%,3.27%,-11.33%,51.14%,-84.17%,63.99%,72.05,24.30%,3.88%,,2289.58,16.09,1.33,29.13%,36833126,,,11/5/2015,1.58,18.80%
906,"BRT","BRT Apartments Corp.","Real Estate","REIT - Residential","USA",258.55,,,,9.23,1.42,16.47,,5.76%,,-0.59,-89.50%,1.00%,-28.30%,,-19.30%,-314.60%,14.10%,17.18,13.71,0.30%,0.00%,50.40%,-2.96%,0.60%,2.01,-2.70%,-5.30%,-2.70%,,,0.91,0.91,55.50%,-49.80%,-37.20%,0.59%,3.03%,19.08%,47.30%,-12.98%,0.59%,1.23,0.62,4.89%,4.06%,1.67%,9.43%,29.71%,-5.79%,28.49%,-16.36%,154.83%,56.68,-0.39%,0.07%,2.20,40.72,0.48,15.29,-0.33%,19446,11/5/2020 4:30:00 PM,13.70,5/23/1973,15.29,0.00%
907,"BRX","Brixmor Property Group Inc.","Real Estate","REIT - Retail","USA",4832.85,30.75,32.64,,4.49,1.80,7.93,30.72,5.23%,149.30%,0.54,-24.30%,11.50%,20.80%,-5.09%,-1.10%,-65.20%,-13.30%,296.56,295.32,0.39%,0.00%,,0.33%,4.49%,4.11,1.80%,5.80%,5.40%,,,2.02,2.02,73.80%,30.00%,14.50%,-0.60%,2.75%,30.25%,35.84%,-17.71%,-0.60%,1.60,0.56,3.67%,3.35%,1.51%,8.40%,31.13%,-8.05%,55.48%,-23.06%,119.04%,56.03,0.98%,0.18%,2.90,3230.12,0.59,16.45,1.17%,1906492,11/4/2020 4:30:00 PM,16.78,10/30/2013,16.45,0.00%
908,"BRY","Berry Corporation","Energy","Oil & Gas E&P","USA",351.14,,,,0.60,0.44,7.38,1.76,,,-2.58,-12.10%,-161.30%,,15.00%,,-136.40%,-53.90%,79.88,79.08,0.10%,,95.90%,-0.69%,1.30%,2.88,-13.40%,-24.30%,5.70%,1.80,1.70,0.51,0.51,63.40%,-39.00%,-35.50%,16.85%,10.54%,18.46%,-4.87%,-53.41%,16.85%,,0.28,9.14%,6.83%,10.75%,19.80%,12.82%,-4.44%,70.63%,-56.12%,136.26%,61.18,-3.59%,1.13%,2.70,357.84,0.56,4.30,-2.49%,200797,11/3/2020 4:30:00 PM,4.88,9/14/2017,4.36,1.40%
909,"BRZU","Direxion Daily MSCI Brazil Bull 2X Shares","Financial","Exchange Traded Fund","USA",,,,,,,,,10.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.32%,8.74%,69.20%,42.07%,-90.69%,3.32%,,5.60,6.42%,4.49%,3.78%,22.37%,51.55%,-3.26%,98.71%,-91.20%,239.35%,64.38,-0.46%,3.20%,,177.45,0.84,119.96,2.73%,149557,,,4/10/2013,120.10,0.12%
910,"BSA","BrightSphere Investment Group plc","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20%,-0.59%,-1.64%,4.40%,0.88%,0.20%,,0.21,0.71%,0.74%,-0.22%,0.05%,7.37%,-2.11%,1.94%,-2.28%,214.45%,48.48,0.20%,-0.16%,,10.21,0.42,25.25,0.04%,4339,,,8/19/2016,,
911,"BSAC","Banco Santander-Chile","Financial","Banks - Regional","Chile",10358.79,16.25,11.81,2.80,3.32,2.01,0.51,12.40,4.02%,0.00%,1.35,-7.00%,55.06%,-0.70%,5.80%,0.80%,-24.20%,-22.10%,471.12,0.47,,,14.50%,-4.26%,,,0.80%,12.70%,5.40%,,,4.18,4.18,,42.90%,20.40%,15.27%,17.88%,60.72%,28.99%,-9.55%,15.27%,0.81,0.62,3.83%,2.67%,11.74%,21.47%,33.27%,1.02%,57.94%,-10.18%,91.51%,77.03,1.30%,0.89%,2.70,501.75,1.03,21.89,2.19%,517775,,19.78,1/13/1997,21.97,0.35%
912,"BSAE","Invesco BulletShares (R) 2021 USD Emerging Markets Debt ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,3.75%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18%,-0.20%,-0.59%,1.04%,-0.82%,0.18%,,0.07,0.21%,0.25%,0.09%,-0.02%,0.03%,-0.90%,0.64%,-1.36%,4.32%,52.05,0.56%,-0.55%,,2.62,0.13,25.34,0.00%,349,,,10/8/2018,,
913,"BSBK","Bogota Financial Corp.","Financial","Banks - Regional","USA",122.48,62.90,,,5.21,0.91,1.58,26.63,,0.00%,0.15,-41.30%,,-10.50%,,5.50%,48.20%,1.70%,12.66,5.73,0.80%,12.69%,10.00%,5.58%,1.48%,6.97,0.20%,1.60%,13.80%,,,0.00,0.00,,53.20%,7.70%,2.36%,0.77%,17.98%,19.22%,,2.36%,,0.23,2.24%,2.26%,-0.30%,4.03%,11.41%,-3.80%,17.37%,-23.81%,50.25%,53.57,1.11%,-1.10%,,12.18,0.44,9.12,0.00%,5364,,,1/16/2020,9.12,0.00%
914,"BSBR","Banco Santander (Brasil) S.A.","Financial","Banks - Regional","Brazil",31852.53,10.79,11.56,2.12,2.53,1.58,0.49,4.12,1.54%,0.00%,0.78,30.60%,7.34%,24.20%,5.10%,4.30%,-2.70%,-21.10%,3732.04,3727.81,0.03%,0.00%,0.70%,-3.52%,0.18%,5.34,1.80%,15.10%,14.00%,,,0.72,0.72,,41.00%,23.20%,-2.20%,1.08%,55.80%,56.65%,-23.11%,-2.20%,1.01,0.29,3.76%,2.89%,-1.48%,12.18%,46.45%,-5.59%,59.45%,-25.36%,132.64%,55.56,-2.31%,1.76%,2.70,1240.49,0.69,8.45,-0.59%,850296,,7.32,10/7/2009,8.42,-0.36%
915,"BSCL","Invesco BulletShares 2021 Corporate Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,2.27%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09%,-0.12%,-0.35%,-0.68%,-0.17%,-0.09%,,0.02,0.09%,0.10%,-0.10%,-0.19%,-0.34%,-0.40%,0.05%,-1.19%,23.82%,42.11,-0.05%,-0.05%,,447.24,1.35,21.19,-0.09%,605862,,,7/17/2013,,
916,"BSCM","Invesco BulletShares 2022 Corporate Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,2.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05%,-0.06%,-0.10%,-0.10%,1.38%,-0.05%,,0.03,0.10%,0.10%,-0.04%,-0.08%,0.23%,-0.19%,0.31%,-8.22%,20.09%,45.08,0.00%,-0.05%,,429.83,1.26,21.74,-0.05%,540354,,,7/17/2013,,
917,"BSCN","Invesco BulletShares 2023 Corporate Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,2.42%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14%,0.01%,0.20%,0.36%,2.55%,-0.14%,,0.03,0.13%,0.12%,-0.02%,0.06%,0.80%,-0.17%,0.38%,-3.00%,30.90%,49.51,0.05%,-0.05%,,323.80,1.57,21.87,0.00%,508755,,,9/17/2014,21.89,0.09%
918,"BSCO","Invesco BulletShares 2024 Corporate Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,2.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09%,0.31%,0.63%,1.13%,4.07%,-0.09%,,0.04,0.21%,0.15%,0.13%,0.36%,1.63%,-0.18%,1.04%,-0.18%,28.64%,60.01,0.04%,0.00%,,227.36,2.14,22.37,0.04%,486106,,,9/19/2014,,
919,"BSCP","Invesco BulletShares 2025 Corporate Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,2.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.57%,-0.09%,0.51%,0.96%,4.71%,-0.57%,,0.04,0.15%,0.14%,-0.25%,0.02%,1.56%,-0.57%,0.85%,-0.57%,20.97%,42.74,-0.09%,-0.04%,,260.25,1.02,22.50,-0.13%,264941,,,10/9/2015,,
920,"BSCQ","Invesco BulletShares 2026 Corporate Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,2.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.55%,-0.05%,0.67%,0.97%,5.98%,-0.55%,,0.07,0.34%,0.28%,-0.24%,0.03%,1.78%,-0.86%,1.01%,-0.86%,22.53%,43.31,0.00%,-0.14%,,82.51,0.84,21.81,-0.14%,69555,,,9/16/2016,,
921,"BSCR","Invesco BulletShares 2027 Corporate Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,2.56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.40%,0.22%,1.23%,1.66%,6.20%,-0.40%,,0.05,0.16%,0.20%,-0.06%,0.42%,2.62%,-0.49%,1.83%,-0.49%,24.65%,50.73,0.04%,-0.13%,,55.26,0.89,22.30,-0.09%,48947,,,9/27/2017,,
922,"BSCS","Invesco BulletShares 2028 Corporate Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,2.61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.99%,-0.32%,0.97%,1.48%,5.79%,-0.99%,,0.07,0.19%,0.24%,-0.51%,0.02%,2.38%,-1.04%,1.63%,-1.04%,25.59%,41.42,-0.11%,-0.04%,,31.86,0.76,23.39,-0.15%,24235,,,8/9/2018,,
923,"BSCT","Invesco BulletShares 2029 Corporate Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,2.46%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.24%,-0.51%,0.37%,0.79%,6.35%,-1.24%,,0.06,0.18%,0.22%,-0.74%,-0.35%,1.83%,-1.26%,1.13%,-2.80%,25.12%,36.21,-0.14%,-0.14%,,39.67,0.23,21.53,-0.28%,9129,,,9/13/2019,21.52,-0.05%
924,"BSD","BlackRock Strategic Municipal Trust","Financial","Closed-End Fund - Debt","USA",105.38,,,,13.90,1.11,,,4.92%,,-0.55,,,,,,,-5.80%,7.31,,0.02%,0.00%,16.56%,,,0.51,,,,,,,,,,,0.98%,-0.07%,7.29%,5.18%,1.32%,0.98%,,0.12,0.79%,0.74%,1.22%,3.20%,7.95%,-0.55%,9.41%,-6.30%,44.78%,67.93,0.42%,-0.14%,,16.88,0.81,14.42,0.28%,13649,,,8/25/1999,,
925,"BSDE","Invesco BulletShares (R) 2024 Emerging Markets Debt ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,3.62%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13%,0.46%,1.00%,9.82%,-0.86%,-0.13%,,0.10,0.32%,0.24%,0.11%,0.65%,2.59%,-0.45%,1.86%,-3.98%,24.98%,57.30,0.04%,-0.06%,,2.61,0.32,26.27,-0.02%,825,,,10/19/2018,,
926,"BSE","BlackRock New York Municipal Income Quality Trust","Financial","Closed-End Fund - Debt","USA",88.54,93.02,,,15.06,0.91,,,4.64%,,0.15,,,,,,,0.80%,6.52,,0.03%,0.00%,36.56%,,,0.11,,,,,,,,,,,-0.36%,0.53%,3.51%,0.75%,-1.61%,-0.36%,,0.08,0.76%,0.59%,0.41%,1.60%,3.72%,-0.76%,6.69%,-4.29%,35.81%,56.46,0.15%,-0.29%,,17.02,0.33,13.58,-0.14%,5583,,,10/29/2002,13.58,-0.01%
927,"BSEP","Innovator S&P 500 Buffer ETF - September","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17%,2.40%,8.38%,17.34%,19.90%,1.17%,,0.23,0.82%,0.69%,1.86%,4.02%,12.43%,0.03%,12.91%,0.03%,44.94%,70.46,0.20%,0.00%,,45.27,0.16,29.48,0.20%,7225,,,9/3/2019,,
928,"BSET","Bassett Furniture Industries, Incorporated","Consumer Cyclical","Furnishings, Fixtures & Appliances","USA",205.03,,14.61,,0.54,1.31,4.21,12.89,2.48%,,-2.22,-121.00%,210.40%,-17.20%,16.00%,5.80%,3.70%,-16.30%,9.96,9.30,3.70%,5.42%,56.00%,-3.00%,1.75%,2.05,-6.00%,-13.40%,-0.40%,1.30,0.80,0.01,0.01,58.40%,-8.40%,-5.80%,0.40%,7.79%,29.52%,180.57%,25.70%,0.40%,1.54,1.22,7.15%,6.01%,2.96%,16.64%,80.69%,-6.01%,47.69%,-6.01%,380.61%,58.19,-4.32%,0.33%,,79.24,0.98,20.16,-4.00%,77760,,23.00,1/3/1978,20.00,-0.79%
929,"BSGM","BioSig Technologies, Inc.","Healthcare","Medical Devices","USA",146.06,,,,,4.75,4.47,,,,-2.23,-12.00%,56.70%,6.20%,,,-53.40%,,29.75,23.59,8.20%,2.53%,18.50%,-3.22%,10.49%,6.29,-212.40%,-257.40%,,6.80,6.70,0.00,0.00,,,,16.92%,0.88%,-13.64%,-36.67%,-22.18%,16.92%,1.85,0.31,7.37%,7.77%,2.31%,10.61%,-32.21%,-16.94%,63.44%,-63.31%,93.22%,54.23,2.93%,0.45%,2.00,393.47,0.81,4.56,3.40%,319945,11/18/2020 4:30:00 PM,,10/30/2014,4.55,-0.22%
930,"BSIG","BrightSphere Investment Group Inc.","Financial","Asset Management","USA",1582.24,10.67,10.26,0.87,2.12,14.35,12.09,17.94,0.20%,11.70%,1.87,95.60%,14.42%,42.30%,12.34%,-4.90%,-45.10%,-7.80%,80.00,79.44,0.27%,0.00%,,-0.27%,1.29%,1.80,11.00%,197.40%,36.60%,,,4.26,4.26,,31.00%,20.90%,3.42%,2.15%,36.11%,56.51%,101.62%,3.42%,1.90,0.64,4.04%,3.11%,4.94%,12.33%,56.80%,-0.20%,54.99%,-0.20%,452.35%,67.97,0.20%,1.32%,2.60,567.13,1.27,19.94,1.53%,718607,10/29/2020 8:30:00 AM,18.71,10/9/2014,19.94,0.00%
931,"BSJL","Invesco BulletShares 2021 High Yield Corporate Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,4.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13%,0.04%,0.26%,1.27%,-6.66%,0.13%,,0.04,0.17%,0.17%,0.17%,0.21%,1.19%,-0.22%,1.00%,-6.90%,16.76%,59.01,0.04%,0.09%,,383.45,0.64,23.13,0.13%,245273,,,9/17/2014,,
932,"BSJM","Invesco BulletShares 2022 High Yield Corporate Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,4.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02%,0.15%,1.15%,3.53%,-4.91%,-0.02%,,0.06,0.21%,0.23%,0.19%,0.52%,2.72%,-0.41%,2.48%,-5.27%,28.28%,57.71,0.02%,-0.04%,,288.26,2.00,23.33,-0.02%,577542,,,9/17/2014,,
933,"BSJN","Invesco BulletShares 2023 High Yield Corporate Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,4.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08%,0.47%,2.30%,4.87%,-3.15%,0.08%,,0.07,0.31%,0.26%,0.31%,1.01%,4.31%,-0.08%,3.84%,-3.61%,27.13%,64.25,-0.04%,0.08%,,364.78,1.62,25.40,0.04%,590523,,,10/14/2015,,
934,"BSJO","Invesco BulletShares 2024 High Yield Corporate Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,4.61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16%,0.56%,2.42%,5.32%,-2.04%,0.16%,,0.07,0.31%,0.28%,0.39%,1.11%,4.42%,-0.08%,4.22%,-2.35%,27.35%,65.58,0.00%,0.08%,,207.12,2.36,24.96,0.08%,488328,,,9/14/2016,,
935,"BSJP","Invesco BulletShares 2025 High Yield Corporate Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,5.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08%,0.62%,3.11%,6.33%,-1.37%,0.08%,,0.09,0.34%,0.34%,0.49%,1.39%,5.41%,0.02%,4.99%,-1.62%,33.65%,63.46,0.12%,0.00%,,299.03,1.65,24.53,0.12%,493137,,,9/27/2017,,
936,"BSJQ","Invesco BulletShares 2026 High Yield Corporate Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,4.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08%,0.59%,3.06%,6.04%,-2.32%,0.08%,,0.08,0.32%,0.31%,0.46%,1.44%,5.26%,0.04%,5.00%,-2.57%,32.05%,64.96,0.00%,0.06%,,152.74,2.72,25.63,0.06%,415146,,,8/9/2018,25.63,0.00%
937,"BSJR","Invesco BulletShares 2027 High Yield Corporate Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,4.61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08%,0.51%,3.54%,8.34%,0.15%,-0.08%,,0.09,0.30%,0.24%,0.42%,1.42%,6.24%,-0.11%,5.79%,-0.31%,30.26%,60.90,0.08%,-0.08%,,4.85,0.71,25.60,0.00%,3439,,,9/13/2019,,
938,"BSL","Blackstone / GSO Senior Floating Rate Term Fund","Financial","Closed-End Fund - Debt","USA",220.73,,,,8.42,1.00,,,6.16%,,-1.15,,,,,,,-18.50%,15.29,,0.11%,0.00%,44.75%,,,0.13,,,,,,,,,,,1.55%,0.90%,5.54%,13.75%,-10.63%,1.55%,,0.14,0.92%,0.92%,1.24%,3.28%,10.09%,-0.14%,10.79%,-11.77%,67.27%,65.69,-0.28%,0.63%,,64.26,0.31,14.44,0.35%,19778,,,5/26/2010,,
939,"BSM","Black Stone Minerals, L.P.","Energy","Oil & Gas E&P","USA",1627.49,14.56,15.90,2.21,4.42,2.11,525.00,11.45,7.70%,127.00%,0.54,-25.60%,-13.43%,2.90%,6.60%,-2.30%,-71.70%,-68.20%,206.73,148.62,0.60%,0.00%,17.60%,-9.64%,0.56%,1.51,7.70%,14.10%,19.70%,2.90,2.90,0.19,0.19,83.20%,39.40%,30.00%,16.62%,6.13%,22.10%,24.24%,-41.03%,16.62%,1.58,0.27,4.86%,3.50%,10.11%,11.23%,18.78%,-0.89%,35.01%,-41.56%,92.82%,69.14,0.26%,0.26%,2.10,554.76,0.67,7.79,0.52%,372712,11/2/2020 4:30:00 PM,9.57,5/1/2015,7.78,-0.13%
940,"BSML","Invesco BulletShares (R) 2021 Municipal Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.83%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.02%,-0.06%,-0.06%,0.98%,0.00%,,0.06,0.22%,0.23%,-0.03%,-0.04%,0.20%,-0.41%,0.26%,-0.63%,3.71%,47.38,-0.14%,0.14%,,9.94,0.25,25.32,0.00%,2534,,,9/27/2019,,
941,"BSMM","Invesco BulletShares (R) 2022 Municipal Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16%,0.08%,0.16%,0.57%,1.44%,-0.16%,,0.06,0.22%,0.25%,-0.11%,-0.01%,0.61%,-0.35%,0.39%,-0.35%,6.88%,46.08,0.04%,0.08%,,13.61,1.12,25.42,0.12%,15256,,,9/27/2019,,
942,"BSMN","Invesco BulletShares (R) 2023 Municipal Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14%,0.27%,0.35%,0.88%,2.15%,0.14%,,0.05,0.15%,0.19%,0.13%,0.28%,1.14%,-0.16%,0.59%,-0.27%,9.38%,60.07,0.00%,0.00%,,5.38,1.33,25.65,0.00%,7172,,,9/26/2019,,
943,"BSMO","Invesco BulletShares (R) 2024 Municipal Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14%,0.12%,0.57%,1.30%,2.55%,0.14%,,0.06,0.20%,0.20%,0.09%,0.34%,1.52%,-0.23%,0.82%,-0.23%,11.96%,57.46,-0.12%,0.08%,,4.99,1.59,25.75,-0.04%,7953,,,9/26/2019,,
944,"BSMP","Invesco BulletShares (R) 2025 Municipal Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07%,-0.06%,0.56%,1.82%,3.67%,-0.07%,,0.07,0.26%,0.25%,-0.08%,0.13%,1.63%,-0.59%,1.07%,-0.59%,13.48%,49.78,-0.25%,0.19%,,7.21,0.97,25.95,-0.06%,6975,,,9/26/2019,,
945,"BSMQ","Invesco BulletShares (R) 2026 Municipal Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.66%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04%,0.35%,2.01%,2.62%,,0.04%,,0.06,0.21%,0.23%,0.04%,0.65%,2.06%,-0.31%,2.03%,-0.73%,14.84%,57.14,-0.27%,0.15%,,7.30,0.30,25.89,-0.12%,2189,,,9/26/2019,,
946,"BSMR","Invesco BulletShares (R) 2027 Municipal Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02%,0.55%,2.06%,4.14%,,-0.04%,,0.06,0.22%,0.24%,0.13%,0.97%,2.44%,-0.46%,2.71%,-0.46%,15.30%,61.33,-0.23%,0.10%,,5.70,0.16,25.78,-0.14%,906,,,9/26/2019,,
947,"BSMS","Invesco BulletShares (R) 2028 Municipal Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.76%,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04%,0.75%,1.61%,9.33%,,0.04%,,0.06,0.16%,0.15%,0.12%,1.22%,3.13%,-0.30%,3.15%,-0.30%,18.50%,61.91,0.08%,-0.08%,,1.73,0.37,26.20,0.00%,635,,,9/26/2019,26.10,-0.38%
948,"BSMX","Banco Santander Mexico SA ADR","Financial","Banks - Regional","Mexico",7615.01,28.77,9.20,23.97,,1.19,,,,,0.20,-22.00%,-4.70%,-8.55%,1.20%,,-8.80%,-0.10%,1357.40,662.19,14.30%,0.00%,7.99%,,0.11%,1.90,,,,,,,,,,,8.93%,4.28%,63.08%,59.38%,-18.93%,8.93%,,0.18,3.62%,3.22%,7.00%,14.18%,52.43%,-1.58%,67.46%,-29.96%,122.62%,64.63,0.54%,1.27%,2.30,388.70,1.28,5.61,1.81%,499211,10/28/2020 4:30:00 PM,5.78,9/26/2012,5.61,0.00%
949,"BSQR","BSQUARE Corporation","Technology","Software - Application","USA",22.26,,,,0.43,2.54,,,,,-0.24,34.10%,,-41.00%,,-9.20%,87.90%,-28.80%,13.17,12.33,5.90%,9.14%,28.70%,0.70%,0.07%,0.10,-13.50%,-33.70%,-96.20%,1.80,1.80,0.07,0.19,15.90%,-6.00%,-5.90%,8.55%,20.44%,16.20%,10.00%,10.37%,8.55%,1.53,0.12,9.05%,7.94%,19.85%,23.10%,22.64%,-5.17%,50.00%,-17.50%,98.80%,68.66,3.77%,0.63%,,88.69,1.90,1.65,4.43%,168926,11/12/2020 4:30:00 PM,1.47,10/20/1999,1.65,0.00%
950,"BSRR","Sierra Bancorp","Financial","Banks - Regional","USA",379.25,10.74,10.63,1.34,3.50,1.13,4.27,11.06,3.20%,33.80%,2.33,21.10%,0.04%,16.70%,8.00%,15.00%,16.00%,3.90%,15.19,13.84,8.50%,-2.24%,56.20%,-0.15%,1.41%,5.01,1.20%,11.10%,24.10%,,,0.10,0.10,,92.70%,33.00%,4.52%,4.47%,39.43%,44.09%,-11.54%,4.52%,1.13,0.92,3.94%,3.25%,4.11%,10.06%,30.33%,-3.29%,31.10%,-13.16%,91.57%,61.38,-2.38%,0.08%,2.30,39.03,0.43,25.00,-2.31%,16633,,25.75,6/19/1996,25.00,0.00%
951,"BST","BlackRock Science and Technology Trust","Financial","Closed-End Fund - Equity","USA",1296.32,,,,,,,,4.18%,,,,,,,,,,24.17,,,,18.64%,,,0.65,,,,,,,,,,,0.64%,7.17%,19.23%,32.64%,53.26%,0.64%,,1.17,3.19%,2.09%,2.19%,9.48%,31.24%,-2.47%,28.29%,-2.47%,139.36%,61.83,1.21%,0.59%,,95.05,0.77,53.64,1.80%,72818,,,10/29/2014,,
952,"BSTZ","BlackRock Science and Technology Trust II","Financial","Asset Management","USA",2824.52,,,,,,,,3.82%,,,,,,,,,,78.09,,0.09%,2.38%,16.52%,,,0.33,,,,,,,,,,,-0.58%,6.73%,31.77%,47.51%,72.07%,-0.58%,,0.92,2.98%,2.66%,1.39%,11.76%,42.50%,-5.68%,39.76%,-5.68%,201.42%,61.05,0.47%,0.78%,,193.36,1.29,36.17,1.26%,249645,,,6/26/2019,36.16,-0.03%
953,"BSV","Vanguard Short-Term Bond Index Fund ETF Shares","Financial","Exchange Traded Fund","USA",,,,,,,,,1.91%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22%,-0.12%,-0.18%,-0.39%,2.53%,-0.22%,,0.07,0.07%,0.07%,-0.17%,-0.13%,-0.17%,-0.29%,0.07%,-0.70%,5.92%,35.73,-0.04%,-0.01%,,1940.34,1.44,82.72,-0.05%,2803378,,,4/10/2007,82.72,0.00%
