"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
1527,"CTAS","Cintas Corporation","Industrials","Specialty Business Services","USA",36578.06,42.92,35.50,3.43,5.16,10.03,86.78,34.47,1.01%,30.60%,8.09,1.60%,3.83%,19.10%,12.50%,10.10%,20.00%,-3.60%,104.11,88.48,1.10%,-14.72%,66.80%,0.47%,1.00%,2.08,11.00%,26.20%,17.00%,2.40,2.00,0.64,0.70,45.60%,16.40%,12.20%,0.36%,-3.80%,5.17%,30.41%,29.44%,29.10%,1.48,9.91,3.90%,2.68%,-0.51%,0.54%,21.11%,-5.14%,12.36%,-5.14%,126.94%,49.90,0.76%,0.07%,2.50,424.19,0.69,350.23,0.82%,291918,12/22/2020 8:30:00 AM,366.90,8/18/1983,350.23,0.00%
1528,"CTB","Cooper Tire & Rubber Company","Consumer Cyclical","Auto Parts","USA",1907.61,12.26,10.17,,0.75,1.44,3.85,4.94,1.11%,13.50%,3.10,26.20%,24.68%,-10.70%,-0.71%,-4.30%,315.60%,8.60%,50.32,49.91,0.20%,0.00%,,3.04%,4.48%,6.13,5.50%,12.60%,10.30%,2.40,1.80,0.24,0.27,19.30%,9.20%,6.10%,1.17%,-7.66%,22.13%,37.52%,30.57%,32.07%,1.53,1.31,2.26%,3.37%,-3.02%,-1.32%,25.54%,-9.75%,15.97%,-9.75%,176.34%,46.19,0.34%,0.24%,2.60,364.99,0.46,38.19,0.58%,167522,10/29/2020 8:30:00 AM,42.00,7/11/1960,38.19,0.00%
1529,"CTBB","Qwest Corp. NT","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.82%,-0.66%,1.07%,10.20%,0.39%,0.08%,,0.14,0.56%,0.51%,-1.12%,-0.75%,5.48%,-2.00%,1.19%,-2.71%,126.49%,36.88,0.04%,-0.12%,,84.48,3.11,25.48,-0.08%,262397,,,8/23/2016,,
1530,"CTBI","Community Trust Bancorp, Inc.","Financial","Banks - Regional","USA",651.63,10.91,12.18,2.18,3.64,1.01,2.37,18.56,4.20%,45.30%,3.36,8.70%,-10.95%,7.90%,5.00%,5.20%,14.20%,-7.20%,17.75,16.91,0.10%,16.23%,59.80%,-3.43%,0.45%,1.47,1.30%,9.50%,19.70%,,,0.09,0.09,,73.70%,33.30%,2.14%,5.77%,26.45%,11.94%,-21.43%,-21.38%,0.85,1.06,2.53%,2.60%,0.88%,6.74%,13.72%,-4.42%,21.81%,-21.73%,39.13%,55.46,0.46%,-0.11%,2.50,51.22,0.71,36.80,0.35%,36408,10/21/2020 8:30:00 AM,41.00,12/29/1987,36.80,0.00%
1531,"CTEC","Global X CleanTech ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02%,15.81%,,,,44.13%,,0.64,3.23%,2.87%,11.89%,21.95%,21.95%,-4.18%,51.81%,-4.18%,51.81%,78.11,0.80%,1.31%,,79.31,0.58,22.68,2.12%,45653,,,10/29/2020,,
1532,"CTEK","CynergisTek, Inc.","Technology","Information Technology Services","USA",16.16,,,,0.81,0.47,3.76,,,,-0.70,-33.20%,25.00%,-39.10%,20.00%,-13.50%,6.10%,-6.30%,10.60,9.62,9.24%,0.00%,21.10%,-17.26%,0.42%,0.04,-13.10%,-16.30%,-12.30%,1.80,,0.04,0.11,34.40%,-47.40%,-29.50%,-1.94%,-1.94%,36.94%,4.11%,-51.28%,-53.94%,1.41,0.15,7.93%,10.90%,0.26%,-0.42%,-4.97%,-19.13%,13.85%,-63.34%,54.17%,49.47,-2.63%,0.00%,2.50,1150.82,0.21,1.48,-2.63%,237102,11/12/2020 4:30:00 PM,,11/29/2001,,
1533,"CTG","Computer Task Group, Incorporated","Technology","Information Technology Services","USA",94.25,12.24,13.76,0.82,0.26,1.14,2.82,3.39,,0.00%,0.52,244.40%,-8.91%,-14.30%,15.00%,0.00%,214.10%,-8.80%,13.66,12.54,5.80%,4.80%,48.10%,-0.31%,0.06%,0.15,4.40%,10.60%,6.60%,2.00,2.00,0.08,0.08,20.80%,2.50%,2.00%,-2.01%,-5.71%,29.45%,57.07%,22.67%,22.20%,0.83,0.32,4.55%,4.94%,-6.71%,-1.16%,27.82%,-14.79%,24.40%,-14.79%,117.48%,42.83,-2.05%,0.32%,1.00,46.89,1.27,6.22,-1.74%,59504,10/20/2020 8:30:00 AM,8.13,3/25/1980,,
1534,"CTHR","Charles & Colvard, Ltd.","Consumer Cyclical","Luxury Goods","USA",35.42,,12.60,,1.20,0.86,2.57,88.55,,,-0.19,-309.00%,66.67%,2.90%,30.00%,2.60%,327.50%,3.90%,28.79,25.65,5.40%,60.66%,26.00%,24.41%,0.26%,0.30,-10.90%,-12.60%,-14.90%,5.10,3.30,0.01,0.02,47.10%,-19.00%,-18.60%,-2.33%,4.13%,51.83%,72.60%,-10.64%,-11.27%,0.38,0.06,4.91%,4.51%,-1.10%,14.23%,52.89%,-7.35%,55.56%,-21.25%,110.00%,54.34,-3.08%,3.17%,2.00,218.54,1.18,1.26,0.00%,257989,,1.50,11/14/1997,1.25,-0.79%
1535,"CTIB","Yunhong CTI Ltd.","Consumer Cyclical","Auto Parts","USA",10.57,,,,0.30,,,,,,-0.81,-9.90%,,-54.60%,30.00%,-6.90%,41.70%,-6.30%,4.90,3.39,41.38%,0.00%,3.90%,203.78%,2.53%,0.07,,,-9.70%,1.10,0.50,,,18.70%,,,-4.21%,-16.89%,13.75%,-29.87%,123.31%,116.00%,0.90,0.13,4.02%,6.11%,-8.75%,-7.36%,0.64%,-36.82%,14.56%,-78.38%,178.38%,42.60,-1.09%,0.55%,,1313.79,0.16,1.81,-0.55%,212020,,,11/5/1997,1.83,1.10%
1536,"CTIC","CTI BioPharma Corp.","Healthcare","Biotechnology","USA",240.34,,,,,5.05,4.19,,,,-0.68,-31.70%,-10.10%,36.10%,,-43.90%,11.80%,,73.71,73.56,0.25%,0.00%,56.90%,13.70%,0.63%,0.13,-66.70%,-117.40%,-123.40%,4.00,4.00,0.00,0.12,,,,-7.71%,-12.94%,207.62%,178.45%,100.62%,104.43%,0.90,0.20,4.29%,6.57%,-4.14%,-4.33%,78.58%,-19.40%,7.62%,-19.40%,424.19%,43.62,0.00%,0.62%,2.00,3552.30,0.13,3.25,0.62%,468642,11/10/2020 4:30:00 PM,,3/21/1997,3.25,0.00%
1537,"CTK","CooTek (Cayman) Inc.","Technology","Software - Application","China",170.92,,,,0.42,30.11,2.89,18.58,,,-0.57,-466.10%,54.90%,,,,-38.60%,237.70%,61.41,49.13,4.13%,0.00%,1.40%,-2.75%,0.04%,0.18,-30.60%,-141.90%,-77.80%,1.00,1.00,0.00,2.69,94.90%,-8.70%,-8.60%,-9.06%,-45.25%,-45.69%,-61.83%,-45.36%,-45.25%,,0.46,8.95%,11.51%,-30.09%,-37.10%,-52.06%,-55.77%,7.28%,-62.39%,7.28%,34.13,3.70%,-0.37%,3.00,105.67,2.13,2.80,3.32%,224694,12/15/2020 8:30:00 AM,,9/28/2018,,
1538,"CTLT","Catalent, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","USA",16843.41,65.92,34.59,4.99,5.14,5.49,16.73,,,0.00%,1.56,20.60%,16.07%,-8.30%,13.20%,11.10%,924.80%,27.20%,164.09,163.67,0.40%,-89.60%,,0.30%,1.14%,1.62,3.40%,10.10%,5.70%,2.60,2.10,0.97,1.00,32.20%,13.00%,7.60%,-0.93%,5.45%,20.57%,40.12%,81.34%,82.43%,1.50,2.90,2.25%,2.76%,4.27%,5.32%,27.55%,-14.35%,19.39%,-14.35%,232.44%,58.34,0.05%,0.42%,1.70,1155.05,0.47,103.19,0.47%,544609,11/3/2020 8:30:00 AM,112.64,7/31/2014,103.19,0.00%
1539,"CTMX","CytomX Therapeutics, Inc.","Healthcare","Biotechnology","USA",338.24,,,,3.66,6.79,1.05,,,,-1.17,-11.10%,-141.80%,-17.70%,-0.90%,62.50%,39.00%,66.40%,46.20,42.33,0.20%,0.00%,80.90%,-3.92%,7.09%,6.64,-13.80%,-94.20%,-216.20%,3.30,3.30,0.00,0.00,,-77.10%,-58.10%,-9.83%,-4.85%,5.53%,-15.25%,-14.84%,-15.04%,0.78,0.33,4.50%,4.50%,-9.03%,-5.77%,-12.98%,-14.75%,6.56%,-55.83%,89.71%,36.52,-4.08%,0.71%,2.30,452.31,1.28,6.82,-3.40%,580106,11/5/2020 4:30:00 PM,12.56,10/8/2015,6.82,0.00%
1540,"CTO","CTO Realty Growth, Inc.","Real Estate","Real Estate - Development","USA",223.95,,19.20,,5.41,0.79,34.99,,10.29%,5.20%,-0.61,22.60%,-73.32%,24.70%,,4.50%,-194.10%,29.20%,5.72,5.22,2.90%,-3.06%,70.10%,-4.99%,0.89%,1.32,13.60%,33.90%,5.00%,,,0.99,0.99,82.70%,29.00%,,-3.50%,-3.64%,-5.51%,0.71%,-32.66%,-34.05%,0.73,1.39,3.42%,3.09%,1.13%,-4.08%,0.78%,-20.11%,7.48%,-35.82%,26.78%,50.07,5.61%,0.82%,1.30,35.05,1.16,41.40,6.48%,40617,10/28/2020 4:30:00 PM,52.66,11/4/1982,41.40,0.00%
1541,"CTR","ClearBridge MLP and Midstream Total Return Fund Inc.","Financial","Closed-End Fund - Equity","USA",112.59,,,,,,,,10.91%,,,,,,,,,,7.68,,,,27.54%,,,1.51,,,,,,,,,,,-3.99%,-0.14%,43.95%,8.19%,-65.83%,-65.87%,,0.60,4.04%,3.85%,-7.43%,6.70%,15.82%,-16.49%,41.07%,-68.48%,315.14%,44.26,-0.07%,-0.82%,,52.43,1.78,14.53,-0.89%,93326,11/6/2020 8:30:00 AM,,6/27/2012,,
1542,"CTRA","Contura Energy, Inc.","Energy","Thermal Coal","USA",211.84,,,,0.12,0.60,1.31,,,,-19.24,-167.10%,88.70%,-31.20%,,7.60%,-160.90%,-23.80%,18.32,16.39,1.40%,0.00%,77.60%,-5.31%,1.21%,1.72,-22.80%,-92.80%,-9.80%,2.00,1.60,1.61,1.74,10.60%,-28.80%,-27.40%,-11.67%,41.18%,53.89%,271.05%,20.26%,24.64%,1.22,1.04,8.15%,10.96%,1.61%,26.49%,108.95%,-19.20%,81.63%,-19.20%,499.48%,54.72,2.12%,0.44%,3.00,115.59,0.48,11.57,2.57%,55019,11/9/2020 8:30:00 AM,8.00,8/18/2016,,
1543,"CTRE","CareTrust REIT, Inc.","Real Estate","REIT - Healthcare Facilities","USA",2152.13,26.59,27.78,4.43,12.06,2.33,112.68,46.28,4.47%,115.70%,0.84,-31.80%,-0.74%,27.60%,6.00%,22.60%,312.00%,37.20%,95.21,94.18,1.62%,0.00%,91.50%,-1.63%,2.03%,2.98,5.40%,8.70%,,,,0.54,0.54,,58.30%,44.90%,-2.31%,13.48%,26.86%,30.48%,9.65%,8.53%,1.12,0.63,2.26%,2.93%,1.21%,11.58%,22.23%,-6.97%,33.47%,-6.97%,209.64%,58.42,-0.23%,-0.76%,2.00,642.05,1.10,22.17,-0.98%,707348,11/5/2020 4:30:00 PM,22.95,5/29/2014,22.17,0.00%
1544,"CTRM","Castor Maritime Inc.","Industrials","Marine Shipping","Cyprus",22.31,,,,2.04,0.42,,,,,-0.02,,,,,,,124.20%,131.21,113.83,0.95%,0.00%,13.90%,,0.26%,0.03,,,,,,,,,,,7.26%,6.58%,6.25%,-57.50%,-90.74%,-90.81%,,0.02,13.56%,9.38%,37.94%,52.78%,-33.66%,5.82%,107.30%,-91.05%,107.30%,70.44,22.53%,11.76%,,11008.64,11.50,0.23,36.94%,126548741,,,2/11/2019,0.25,5.58%
1545,"CTRN","Citi Trends, Inc.","Consumer Cyclical","Apparel Retail","USA",481.06,33.90,,2.26,0.65,3.07,4.97,8.02,,11.30%,1.41,-13.70%,,18.80%,15.00%,3.10%,818.80%,8.70%,10.37,9.17,3.20%,-2.42%,91.70%,2.56%,5.12%,3.04,3.20%,9.60%,8.80%,1.40,0.70,0.00,0.00,38.80%,2.60%,2.10%,5.99%,37.78%,92.52%,135.56%,105.75%,106.01%,1.58,1.93,4.29%,5.09%,13.23%,38.84%,126.58%,-0.99%,89.87%,-0.99%,625.22%,80.51,1.55%,0.46%,1.00,154.57,0.66,48.59,2.02%,101316,12/1/2020 8:30:00 AM,,5/18/2005,48.59,0.00%
1546,"CTS","CTS Corporation","Technology","Electronic Components","USA",1095.35,36.85,25.23,3.35,2.63,2.62,,21.52,0.48%,17.40%,0.91,-20.60%,31.62%,7.00%,11.00%,3.00%,313.80%,-1.60%,32.27,31.52,0.90%,0.00%,96.50%,1.05%,1.11%,2.27,4.50%,7.40%,7.90%,2.80,2.30,0.26,0.26,32.50%,9.70%,7.20%,0.45%,7.38%,53.12%,67.71%,12.60%,12.00%,0.78,1.08,2.79%,2.77%,3.06%,10.72%,43.16%,-3.90%,33.74%,-3.90%,89.54%,58.75,0.74%,0.33%,2.70,153.52,0.42,33.97,1.07%,64120,10/29/2020 8:30:00 AM,30.00,6/4/1962,33.97,0.00%
1547,"CTSH","Cognizant Technology Solutions Corporation","Technology","Information Technology Services","USA",42995.86,29.85,20.28,12.07,2.57,3.92,9.40,17.44,1.09%,31.80%,2.70,-8.40%,9.64%,7.00%,2.47%,10.30%,-28.90%,-0.10%,542.00,529.01,0.24%,-6.16%,93.90%,-1.38%,1.55%,2.63,8.30%,13.50%,15.40%,2.60,2.60,0.22,0.22,36.10%,13.60%,8.80%,0.04%,2.67%,16.67%,41.68%,30.58%,29.80%,1.12,1.53,1.48%,1.81%,1.37%,5.55%,27.00%,-1.97%,15.91%,-1.97%,102.70%,59.17,0.27%,0.47%,2.60,3111.84,0.34,81.10,0.75%,1058277,10/28/2020 4:30:00 PM,79.50,6/19/1998,81.07,-0.04%
1548,"CTSO","Cytosorbents Corporation","Healthcare","Medical Devices","USA",351.20,,,,9.62,4.13,3.99,,,,-0.32,-6.60%,39.10%,14.30%,,43.30%,90.50%,72.10%,41.59,39.55,1.20%,-1.49%,40.60%,50.57%,7.84%,12.14,-19.70%,-34.40%,-96.70%,5.60,5.50,0.07,0.19,70.90%,-36.30%,-30.50%,-7.21%,-4.55%,-1.12%,-19.39%,108.36%,107.27%,0.37,0.32,3.04%,4.06%,-2.54%,-2.51%,-5.52%,-12.22%,8.48%,-30.24%,127.50%,44.79,2.37%,0.25%,1.70,255.61,0.69,8.19,2.63%,175811,11/4/2020 4:30:00 PM,,8/8/2006,8.19,0.00%
1549,"CTT","CatchMark Timber Trust, Inc.","Real Estate","REIT - Specialty","USA",443.33,,,,4.33,3.34,55.42,1477.75,5.88%,,-0.54,25.20%,54.50%,,,14.50%,79.70%,-6.80%,48.77,48.07,0.70%,0.18%,82.60%,-1.46%,1.53%,2.68,-4.20%,-17.00%,-12.80%,,,3.26,3.26,52.70%,-12.10%,-25.80%,0.88%,-4.47%,0.11%,3.84%,-19.88%,-19.88%,1.32,0.29,2.81%,2.88%,-2.47%,0.59%,6.12%,-10.15%,16.36%,-20.60%,79.53%,45.76,0.55%,-0.33%,1.80,274.02,0.53,9.21,0.22%,144989,10/29/2020 4:30:00 PM,11.00,12/12/2013,9.21,0.00%
1550,"CTVA","Corteva, Inc.","Basic Materials","Agricultural Inputs","USA",28036.90,48.15,21.64,6.38,2.00,1.18,9.60,21.58,1.37%,62.90%,0.79,95.80%,25.57%,,7.55%,,24.00%,-2.50%,749.50,744.35,0.10%,-5.00%,82.30%,1.65%,1.47%,2.85,1.50%,2.60%,-1.20%,1.80,1.30,0.05,0.08,40.20%,3.00%,4.40%,-4.07%,-1.22%,32.70%,41.62%,31.46%,28.35%,,0.90,2.19%,2.28%,-0.88%,5.23%,30.21%,-4.45%,23.36%,-4.45%,88.62%,52.39,0.65%,0.66%,2.30,3835.48,0.87,38.44,1.32%,3332372,11/4/2020 4:30:00 PM,37.73,5/24/2019,38.44,0.00%
1551,"CTXR","Citius Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",58.90,,0.48,,,1.65,4.24,,,,-0.47,42.00%,353.06%,20.00%,,,51.00%,,51.61,43.27,22.20%,0.00%,13.40%,3.44%,3.82%,2.22,-52.50%,-66.70%,,3.40,3.40,0.01,0.01,,,,-6.14%,8.44%,2.88%,-5.31%,3.88%,4.90%,1.55,0.06,5.26%,6.60%,-6.31%,-0.26%,5.17%,-18.11%,19.14%,-47.21%,150.60%,44.30,-1.89%,-0.93%,2.00,743.32,0.90,1.04,-2.80%,671985,,,10/2/2014,,
1552,"CTXS","Citrix Systems, Inc.","Technology","Software - Application","USA",15922.86,27.95,20.41,2.61,4.92,232.34,17.22,19.82,1.08%,29.50%,4.66,33.70%,6.39%,27.90%,10.70%,-0.90%,-61.80%,4.70%,123.26,122.31,1.00%,-6.59%,95.20%,-1.28%,6.11%,4.52,13.40%,403.70%,44.80%,0.90,0.90,25.18,0.00,85.00%,20.40%,18.50%,-0.76%,6.26%,-4.99%,-12.03%,17.90%,17.32%,0.27,3.20,2.19%,2.45%,-1.64%,3.09%,-6.79%,-8.48%,15.31%,-26.08%,27.89%,48.62,-1.57%,0.17%,2.40,1655.33,1.34,128.29,-1.40%,2219286,10/22/2020 8:30:00 AM,158.17,12/8/1995,128.20,-0.07%
1553,"CUB","Cubic Corporation","Industrials","Aerospace & Defense","USA",1934.18,,16.85,,1.31,2.01,14.91,,0.44%,,-0.10,-105.70%,12.34%,-16.10%,3.80%,0.60%,37.30%,0.90%,31.33,31.18,0.90%,-8.57%,,0.87%,10.74%,9.01,-0.10%,-0.30%,3.00%,1.30,1.10,0.62,0.85,30.90%,3.10%,-0.20%,4.91%,0.74%,3.55%,28.04%,-2.63%,-3.26%,0.89,1.96,2.56%,2.85%,0.71%,0.88%,26.59%,-8.28%,8.67%,-12.31%,100.32%,52.52,1.11%,-0.59%,2.40,371.41,0.28,61.82,0.52%,104019,11/18/2020 4:30:00 PM,68.00,7/2/1962,61.82,0.00%
1554,"CUBA","The Herzfeld Caribbean Basin Fund Inc.","Financial","Closed-End Fund - Equity","USA",31.65,,,,48.87,1.08,,,12.02%,,-1.82,,,,,,,-31.70%,6.13,,22.70%,0.00%,21.76%,,,0.23,,,,,,,,,,,2.18%,9.90%,45.35%,39.46%,-22.52%,-22.05%,,0.14,1.14%,2.52%,0.38%,13.69%,31.50%,-6.78%,47.54%,-28.81%,131.36%,60.64,-1.36%,0.00%,1.00,34.05,1.11,5.09,-1.36%,37681,,,5/20/1994,,
1555,"CUBE","CubeSmart","Real Estate","REIT - Industrial","USA",6531.36,39.69,38.47,6.62,9.81,3.77,1674.71,189.31,4.03%,154.60%,0.85,-0.10%,8.13%,46.10%,6.00%,11.30%,10.80%,3.60%,195.27,194.07,0.30%,-5.77%,,1.13%,2.69%,4.03,4.10%,9.30%,6.20%,,,1.13,1.13,67.00%,36.60%,24.80%,1.08%,5.99%,4.52%,25.16%,7.68%,7.31%,0.28,0.71,1.76%,2.07%,2.29%,1.39%,13.63%,-5.68%,8.28%,-5.68%,72.06%,56.27,-0.12%,0.00%,2.70,1296.50,0.50,33.74,-0.12%,653570,11/5/2020 4:30:00 PM,34.44,10/22/2004,33.74,0.00%
1556,"CUBI","Customers Bancorp, Inc.","Financial","Banks - Regional","USA",566.19,6.37,4.33,0.64,1.10,0.68,1.41,4.86,,0.00%,2.82,15.40%,22.88%,5.80%,10.00%,19.50%,100.20%,10.30%,31.52,29.07,7.20%,-1.14%,80.60%,-3.56%,1.32%,2.73,0.60%,11.20%,20.20%,,,6.13,6.13,,55.00%,17.40%,-0.17%,1.01%,59.82%,49.58%,-24.26%,-24.49%,1.55,0.69,3.03%,3.48%,-0.77%,9.15%,41.36%,-6.58%,44.84%,-26.13%,116.39%,53.96,0.17%,0.44%,2.30,140.21,0.73,18.09,0.61%,102475,10/28/2020 4:30:00 PM,23.14,2/21/2012,18.09,0.00%
1557,"CUE","Cue Biopharma, Inc.","Healthcare","Biotechnology","USA",370.12,,,,100.03,4.16,4.03,,,,-1.57,14.00%,-1.30%,,,,-8.70%,-30.00%,29.65,27.02,3.10%,-1.10%,64.80%,21.59%,9.87%,10.20,-50.10%,-63.70%,-68.10%,6.60,6.60,0.00,0.00,,,,-6.33%,-10.63%,-20.26%,-49.90%,-22.86%,-22.65%,,0.93,6.69%,6.70%,-2.81%,1.23%,-30.73%,-24.15%,19.81%,-59.36%,38.49%,48.13,4.38%,0.49%,1.30,261.51,1.18,12.88,4.89%,307845,,,1/2/2018,12.88,0.00%
1558,"CUK","Carnival Corporation & Plc","Consumer Cyclical","Leisure","USA",22686.18,,,,2.19,0.74,2.77,,10.81%,,-10.28,-2.70%,65.90%,22.60%,13.40%,5.60%,-243.20%,-99.50%,775.00,375.72,,,13.00%,2.51%,0.35%,0.60,-15.80%,-33.70%,8.70%,0.90,0.90,0.97,1.28,11.70%,-65.20%,-73.40%,3.01%,-1.91%,45.67%,47.06%,-61.66%,-61.59%,2.31,1.03,4.94%,5.50%,-0.10%,17.86%,39.00%,-9.76%,79.71%,-61.51%,166.53%,56.45,0.86%,1.14%,,2184.06,0.40,18.87,2.00%,879686,,,10/23/2000,18.86,-0.05%
1559,"CULP","Culp, Inc.","Consumer Cyclical","Textile Manufacturing","USA",189.18,,21.90,,0.76,1.47,3.39,18.92,2.89%,,-1.23,-304.90%,215.91%,-22.40%,9.00%,-3.80%,6.60%,10.50%,12.30,11.13,1.20%,1.36%,74.50%,1.41%,0.14%,0.39,-16.10%,-24.10%,-6.80%,2.60,1.70,0.00,0.00,14.90%,-3.10%,-13.10%,-2.44%,6.58%,23.24%,76.77%,7.03%,11.75%,1.20,0.66,3.21%,4.82%,-3.91%,6.09%,43.04%,-11.65%,26.03%,-11.65%,188.83%,48.51,0.20%,0.00%,2.00,41.29,0.46,15.25,0.20%,19179,12/3/2020 4:30:00 PM,17.00,8/30/1983,,
1560,"CURE","Direxion Daily Healthcare Bull 3X Shares","Financial","Exchange Traded Fund","USA",,,,,,,,,0.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51%,9.01%,24.80%,37.81%,2.32%,1.62%,,2.43,2.14%,3.04%,1.95%,7.82%,24.79%,-4.60%,39.54%,-7.08%,217.69%,58.56,-0.53%,0.45%,,80.71,0.26,74.81,-0.08%,21353,,,6/15/2011,74.66,-0.20%
1561,"CURI","CuriosityStream Inc.","Communication Services","Entertainment","USA",548.38,,,,15.69,0.45,1096.76,,,,-0.17,,64.80%,,,,,82.50%,40.19,6.86,1.80%,32.31%,31.30%,4.83%,6.81%,1.96,-0.60%,-0.60%,,2.40,2.40,0.00,0.00,,,,5.98%,41.13%,40.28%,41.41%,,40.00%,,0.98,9.11%,7.52%,32.19%,42.71%,43.34%,-6.54%,92.20%,-6.54%,92.20%,73.09,0.49%,1.64%,2.50,238.80,2.59,14.30,2.14%,618411,11/12/2020 4:30:00 PM,14.00,1/8/2020,14.50,1.40%
1562,"CURO","CURO Group Holdings Corp.","Financial","Credit Services","USA",550.19,6.60,7.96,0.27,0.58,5.14,2.66,1.15,1.56%,0.00%,2.14,597.30%,1.37%,,24.46%,,-49.30%,-38.80%,40.89,18.10,4.10%,-11.84%,32.40%,2.03%,2.57%,0.52,9.20%,128.60%,12.40%,,,7.10,7.10,72.20%,11.80%,10.70%,-4.52%,53.70%,101.71%,73.07%,14.68%,16.09%,,1.25,7.86%,10.57%,33.38%,51.67%,82.13%,-32.20%,92.63%,-32.20%,311.37%,67.32,-0.07%,-0.14%,1.60,892.46,0.18,14.11,-0.21%,163865,10/29/2020 4:30:00 PM,18.50,12/7/2017,14.11,0.00%
1563,"CUT","Invesco MSCI Global Timber ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,2.45%,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28%,5.03%,19.41%,36.38%,16.19%,15.77%,,0.45,0.65%,1.02%,1.85%,7.79%,27.23%,-1.61%,21.99%,-1.61%,92.40%,65.40,0.06%,0.56%,,15.30,2.37,33.67,0.62%,36225,,,11/9/2007,33.68,0.03%
1564,"CUTR","Cutera, Inc.","Healthcare","Medical Devices","USA",386.23,,253.10,,2.58,7.46,9.11,,,,-1.81,60.80%,113.80%,-3.30%,25.00%,18.40%,30.80%,-15.20%,17.60,16.93,1.70%,26.71%,92.00%,-1.93%,3.54%,4.36,-25.30%,-61.20%,-25.80%,2.10,1.50,0.14,0.15,51.20%,-17.50%,-18.80%,5.56%,-13.38%,19.48%,80.94%,-38.18%,-38.51%,1.61,1.45,5.48%,7.17%,7.29%,10.46%,46.74%,-8.50%,31.78%,-37.81%,164.72%,59.58,8.79%,0.23%,2.00,137.32,1.49,24.01,9.04%,204768,11/4/2020 4:30:00 PM,23.75,3/31/2004,24.01,0.00%
1565,"CUZ","Cousins Properties Incorporated","Real Estate","REIT - Office","USA",4979.86,14.55,42.26,,6.63,1.11,134.96,,3.57%,51.10%,2.31,53.80%,-53.64%,61.50%,,29.90%,37.90%,-2.60%,148.57,147.43,0.76%,0.00%,99.30%,-1.03%,3.66%,5.71,4.90%,7.70%,,,,0.43,0.43,65.80%,21.90%,45.70%,0.18%,-2.04%,17.48%,12.64%,-18.29%,-18.45%,1.07,1.07,2.41%,3.01%,-1.20%,7.50%,12.19%,-7.48%,39.22%,-21.73%,59.10%,51.63,-0.27%,0.42%,1.80,943.05,0.53,33.65,0.15%,504442,10/28/2020 4:30:00 PM,37.40,3/17/1980,33.65,0.00%
1566,"CVA","Covanta Holding Corporation","Industrials","Waste Management","USA",1707.85,,,,0.90,6.07,50.23,42.70,2.45%,,-0.22,-93.50%,100.00%,47.10%,15.00%,2.10%,-64.60%,5.60%,132.00,130.41,0.10%,-2.35%,80.90%,-0.14%,2.75%,3.66,-0.80%,-9.00%,3.40%,1.10,1.10,8.93,9.02,27.10%,4.60%,-1.50%,2.43%,2.76%,64.98%,36.08%,-12.47%,-12.06%,1.51,0.34,1.81%,2.60%,-0.74%,13.01%,36.38%,-3.45%,73.12%,-20.15%,96.04%,57.02,-0.92%,-0.38%,2.20,979.20,0.74,12.88,-1.30%,722739,10/29/2020 4:30:00 PM,11.93,12/6/1990,12.88,0.00%
1567,"CVAC","CureVac N.V.","Healthcare","Biotechnology","Germany",15016.90,,,,,16.29,13.79,,,,,-40.20%,33.20%,,,,,371.00%,177.97,73.63,58.63%,0.00%,21.10%,,1.17%,1.42,,,-273.60%,8.30,8.30,0.04,0.04,,,,-23.75%,-1.31%,85.79%,,,51.82%,,9.97,7.03%,9.14%,-25.88%,-0.40%,18.09%,-46.14%,77.27%,-46.14%,126.17%,38.54,-9.37%,6.29%,2.20,607.32,0.72,81.76,-3.66%,438872,,72.98,8/14/2020,81.90,0.17%
