"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
977,"BV","BrightView Holdings, Inc.","Industrials","Specialty Business Services","USA",1561.81,,12.58,,0.67,1.23,9.94,8.12,,,-0.40,-193.40%,17.44%,-0.20%,23.76%,1.20%,-124.20%,-2.70%,103.93,52.14,1.40%,0.34%,94.80%,-0.05%,4.24%,7.60,-1.40%,-3.30%,0.90%,1.40,1.40,0.90,0.91,25.40%,0.50%,-1.80%,1.22%,2.60%,24.09%,32.89%,-10.88%,-11.14%,,0.56,3.78%,3.63%,6.45%,9.34%,21.54%,-1.12%,27.40%,-12.81%,119.56%,62.20,-0.59%,0.93%,2.00,291.30,1.56,15.04,0.33%,455370,11/18/2020 8:30:00 AM,16.11,6/28/2018,15.04,0.00%
978,"BVH","Bluegreen Vacations Holding Corporation","Consumer Cyclical","Resorts & Casinos","USA",241.90,,9.22,,0.48,1.31,1.15,,0.91%,,-3.01,-47.30%,0.00%,3.40%,10.00%,7.90%,-783.40%,-30.00%,18.73,11.64,4.40%,0.00%,29.50%,-12.48%,0.99%,4.10,-7.30%,-27.10%,-4.80%,,,3.83,3.83,64.40%,-27.40%,-23.40%,-4.23%,-4.52%,-13.30%,-1.58%,-47.80%,-47.80%,2.04,0.57,2.76%,4.28%,-5.57%,9.42%,6.82%,-14.22%,60.65%,-48.57%,123.89%,47.54,0.16%,-0.80%,2.00,28.19,1.04,12.37,-0.64%,29317,,,11/19/1997,12.37,0.00%
979,"BVN","Compania de Minas Buenaventura S.A.A.","Basic Materials","Other Precious Metals & Mining","Peru",3077.01,,15.36,,4.55,1.16,11.62,,0.74%,,-0.48,-3.40%,414.19%,48.10%,18.43%,-5.90%,290.20%,-0.90%,253.99,251.45,37.20%,0.00%,68.10%,-0.42%,1.55%,3.72,-3.20%,-4.80%,-1.00%,1.40,1.10,0.15,0.23,7.00%,-10.90%,-19.10%,-4.23%,12.81%,1.07%,36.45%,-18.94%,-18.94%,0.90,0.49,4.42%,4.08%,-0.58%,0.00%,15.45%,-9.45%,19.08%,-21.13%,137.70%,49.62,-0.90%,0.33%,2.80,1046.35,0.62,12.17,-0.57%,653410,10/29/2020 4:30:00 PM,14.21,5/15/1996,12.22,0.41%
980,"BVXV","BiondVax Pharmaceuticals Ltd.","Healthcare","Biotechnology","Israel",34.51,,,,,,2.85,,,,-3.21,0.40%,-9900.00%,-19.00%,,,46.60%,,10.84,6.93,37.10%,0.00%,4.10%,5.19%,9.82%,0.59,,209.00%,,6.50,6.50,,,,,,-10.19%,-9.91%,-92.72%,-87.40%,-64.94%,-68.68%,2.46,0.31,7.50%,10.32%,-18.41%,-59.22%,-87.17%,-93.47%,17.87%,-95.53%,17.87%,27.10,-4.81%,0.00%,,1154.43,0.37,2.77,-4.81%,430772,,,5/12/2015,2.77,0.00%
981,"BW","Babcock & Wilcox Enterprises, Inc.","Industrials","Specialty Industrial Machinery","USA",180.90,,,,0.30,,,,,,-0.15,92.50%,21.30%,-11.50%,12.50%,-10.40%,149.80%,-33.30%,49.48,40.28,19.50%,0.95%,63.80%,-3.01%,0.49%,0.87,-0.40%,0.80%,-247.00%,1.40,1.20,,,28.20%,0.00%,-0.40%,-13.81%,1.51%,38.11%,52.49%,-6.13%,-7.42%,2.81,0.31,8.14%,8.76%,-20.26%,0.26%,38.63%,-32.02%,54.98%,-36.63%,324.68%,37.10,-4.39%,1.48%,,226.01,1.50,3.27,-2.97%,339224,11/12/2020 8:30:00 AM,,6/16/2015,3.27,0.00%
982,"BWA","BorgWarner Inc.","Consumer Cyclical","Auto Parts","USA",9757.42,22.44,10.41,3.38,1.11,1.70,4.60,13.96,1.73%,38.60%,1.75,-15.30%,52.74%,5.30%,6.63%,4.10%,-43.10%,1.70%,244.52,243.57,0.20%,-14.69%,91.10%,-3.69%,6.08%,4.96,3.60%,7.70%,12.90%,2.30,2.00,0.59,0.60,19.10%,9.90%,4.10%,1.61%,0.33%,3.24%,11.86%,-10.33%,-9.54%,1.77,1.05,2.41%,2.45%,-0.32%,0.82%,10.06%,-6.27%,12.39%,-12.49%,126.76%,49.63,-2.38%,0.64%,2.40,2985.21,0.36,38.55,-1.76%,1077944,10/29/2020 8:30:00 AM,45.22,8/13/1993,38.55,0.00%
983,"BWACU","Better World Acquisition Corp.","Financial","Shell Companies","USA",,,,,,,,,,,,,,,,,,,,,,,2.40%,,,0.03,,,,,,,,,,,5.43%,7.51%,,,,8.80%,,0.21,2.17%,2.02%,5.96%,6.80%,6.80%,-10.34%,9.30%,-10.34%,9.30%,77.46,-0.64%,1.10%,,123.77,2.46,10.93,0.46%,304988,,,11/13/2020,,
984,"BWAY","Brainsway Ltd.","Healthcare","Diagnostics & Research","Israel",73.43,,,,3.45,4.00,,,,,-0.65,74.00%,0.00%,,,,,1.40%,11.13,3.77,2.89%,0.00%,18.18%,,0.01%,0.05,,,,,,,,,,,6.97%,3.94%,11.49%,12.05%,-31.36%,-32.31%,,0.22,2.21%,2.99%,7.63%,10.04%,1.47%,0.10%,21.02%,-46.39%,31.70%,66.05,0.55%,1.21%,1.50,10.67,1.24,6.72,1.77%,13269,11/18/2020 8:30:00 AM,,4/17/2019,6.72,0.05%
985,"BWB","Bridgewater Bancshares, Inc.","Financial","Banks - Regional","USA",353.33,11.86,12.33,0.79,3.17,1.35,3.46,294.44,,0.00%,1.05,14.50%,0.70%,25.10%,15.00%,25.50%,-7.10%,7.10%,28.68,23.32,15.90%,3.12%,50.20%,-1.51%,1.15%,4.15,1.20%,12.10%,22.80%,,,0.32,0.32,,74.00%,27.60%,0.16%,3.66%,31.61%,26.78%,-9.98%,-9.65%,,0.34,2.33%,2.66%,0.85%,5.54%,21.94%,-3.12%,25.10%,-10.66%,55.32%,55.84,-1.04%,0.72%,2.00,64.77,0.72,12.41,-0.32%,46407,,14.33,3/14/2018,12.41,0.00%
986,"BWEN","Broadwind, Inc.","Industrials","Specialty Industrial Machinery","USA",144.29,,29.56,,0.70,3.50,57.72,,,,-0.07,81.70%,700.00%,-18.50%,24.00%,-4.60%,-7.50%,18.40%,16.87,14.44,3.40%,-4.11%,44.90%,8.67%,0.98%,0.32,-0.80%,-2.60%,-4.30%,1.10,0.60,0.27,0.49,9.30%,0.40%,-0.50%,102.08%,83.44%,190.70%,148.58%,430.30%,427.11%,1.60,0.64,18.84%,11.09%,65.56%,80.90%,132.00%,-12.71%,154.95%,-12.71%,589.73%,73.19,0.85%,-12.46%,2.00,436.97,4.44,7.72,-11.71%,1938404,11/4/2020 8:30:00 AM,6.00,3/29/2004,7.66,-0.84%
987,"BWFG","Bankwell Financial Group, Inc.","Financial","Banks - Regional","USA",149.25,16.30,11.72,,1.91,0.83,0.43,,2.99%,47.80%,1.15,4.50%,58.42%,24.30%,,18.40%,-26.80%,-7.80%,7.72,6.07,13.50%,1.67%,51.80%,-3.28%,1.74%,8.17,0.40%,5.10%,23.40%,,,0.14,0.14,,58.90%,11.40%,-1.26%,0.05%,26.26%,17.19%,-34.21%,-34.99%,0.78,0.49,1.41%,2.30%,-3.97%,3.64%,16.18%,-9.41%,22.43%,-36.95%,52.86%,46.97,-1.55%,-0.05%,3.00,12.96,0.95,18.45,-1.60%,12329,,19.50,10/13/2004,18.45,0.00%
988,"BWG","Legg Mason BW Global Income Opportunities Fund Inc.","Financial","Closed-End Fund - Debt","USA",259.85,,,,,,,,7.27%,,,,,,,,,,20.99,,,,47.49%,,,0.07,,,,,,,,,,,-1.59%,4.56%,6.63%,7.28%,-2.37%,-1.98%,,0.11,0.90%,0.88%,0.38%,5.12%,6.32%,-2.11%,18.72%,-8.60%,45.64%,62.12,-0.16%,0.57%,,70.66,1.33,12.43,0.41%,94315,,,3/28/2012,12.43,-0.03%
989,"BWL-A","Bowl America Incorporated","Consumer Cyclical","Leisure","USA",46.80,,,,3.27,2.13,7.09,,7.78%,,-0.12,-86.80%,,-24.50%,,-5.10%,-358.50%,-68.60%,5.16,2.29,,,23.70%,-1.12%,0.19%,0.85,-2.10%,-2.70%,1.40%,5.00,4.70,0.07,0.07,60.00%,-4.80%,-4.30%,2.16%,7.46%,-5.26%,3.45%,-41.84%,-41.94%,0.67,0.33,2.02%,3.72%,1.28%,1.29%,-13.06%,-5.84%,16.93%,-42.84%,16.93%,53.03,-0.61%,0.00%,,5.20,2.13,8.94,-0.61%,11070,,,5/24/1979,,
990,"BWMX","Betterware de Mexico, S.A.B. de C.V.","Consumer Cyclical","Specialty Retail","Mexico",1102.82,,12.82,,,4.09,,,4.82%,,-0.01,,23.80%,,,,67.10%,199.40%,7.22,3.36,90.26%,0.00%,1.40%,418.82%,0.30%,0.16,-0.10%,-0.20%,,0.00,0.00,0.00,0.00,,,,-4.16%,5.39%,68.63%,291.69%,218.17%,213.50%,,1.81,6.66%,5.53%,6.41%,10.02%,95.22%,-17.58%,38.97%,-17.58%,472.31%,61.19,0.09%,1.19%,1.50,63.68,0.36,32.45,1.28%,23097,,43.05,1/2/2019,32.45,0.00%
991,"BWX","SPDR Bloomberg Barclays International Treasury Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42%,1.37%,4.34%,7.37%,8.00%,7.74%,,0.14,0.38%,0.38%,0.58%,1.99%,6.30%,-0.57%,4.46%,-0.57%,21.69%,63.49,-0.16%,0.48%,,413.09,0.48,31.14,0.32%,200236,,,10/5/2007,,
992,"BWXT","BWX Technologies, Inc.","Industrials","Aerospace & Defense","USA",5849.47,21.05,19.30,2.42,2.83,10.47,120.86,225.85,1.26%,25.70%,2.87,19.40%,4.13%,48.50%,8.71%,5.50%,-2.10%,2.70%,95.48,95.02,0.30%,-14.64%,98.90%,-0.58%,1.04%,2.45,13.80%,58.80%,20.90%,1.90,1.80,1.64,1.64,27.60%,17.00%,13.30%,0.25%,3.79%,4.23%,7.49%,-3.89%,-2.85%,0.96,1.46,2.12%,2.43%,-0.10%,3.65%,6.81%,-5.90%,12.49%,-15.49%,47.62%,51.66,-1.11%,0.00%,2.00,403.33,0.38,59.64,-1.11%,152571,11/2/2020 8:30:00 AM,68.88,7/12/2010,59.64,0.00%
993,"BWZ","SPDR Bloomberg Barclays Short Term International Treasury Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,0.18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.37%,1.52%,4.34%,7.19%,6.22%,5.75%,,0.13,0.36%,0.31%,0.59%,1.97%,5.72%,-0.29%,4.35%,-0.29%,17.28%,64.87,0.29%,0.06%,,48.02,0.23,32.76,0.35%,10924,,,1/27/2009,32.77,0.05%
994,"BX","The Blackstone Group Inc.","Financial","Asset Management","USA",77289.05,87.39,21.80,6.66,16.93,7.32,28.48,,2.95%,171.80%,0.74,34.10%,25.78%,3.20%,13.12%,-0.40%,-1.60%,74.80%,700.19,692.52,0.20%,-3.55%,61.40%,0.91%,1.26%,3.16,2.70%,12.90%,18.80%,,,0.90,0.91,,,17.10%,0.11%,6.93%,22.81%,15.88%,15.19%,15.61%,1.32,1.21,1.76%,1.93%,1.99%,10.06%,19.72%,-1.84%,30.65%,-1.84%,95.58%,65.76,-0.71%,0.51%,2.00,2751.32,0.49,64.54,-0.20%,1359435,10/28/2020 8:30:00 AM,64.00,6/22/2007,64.54,0.00%
995,"BXC","BlueLinx Holdings Inc.","Industrials","Building Products & Equipment","USA",286.46,5.67,9.18,0.23,0.10,7.39,28.08,2.46,,0.00%,5.26,63.70%,170.80%,-3.20%,25.00%,5.90%,861.00%,28.30%,9.46,9.10,0.40%,-89.85%,72.50%,0.46%,1.97%,1.26,5.00%,-639.30%,6.20%,2.80,1.50,15.10,15.29,15.30%,4.00%,1.80%,3.11%,12.86%,52.24%,257.37%,126.92%,109.40%,2.20,1.47,4.69%,5.97%,7.31%,14.31%,90.42%,-4.71%,39.71%,-4.71%,703.33%,61.40,-3.18%,0.10%,2.00,141.73,0.54,28.92,-3.08%,76580,10/28/2020 4:30:00 PM,25.00,12/14/2004,28.92,0.00%
996,"BXG","Bluegreen Vacations Corporation","Consumer Cyclical","Resorts & Casinos","USA",494.39,43.31,12.16,,0.90,1.62,2.56,,,,0.16,-59.80%,245.45%,-19.30%,-14.14%,10.10%,-50.00%,-28.70%,72.49,5.10,92.98%,0.02%,4.20%,-5.25%,9.99%,13.01,0.10%,0.40%,4.40%,,,1.98,1.98,73.50%,1.30%,0.30%,4.21%,10.00%,33.78%,56.06%,-21.97%,-20.61%,,0.29,3.15%,4.76%,4.08%,17.15%,42.14%,-8.02%,52.09%,-20.12%,159.13%,62.53,1.57%,1.01%,2.50,39.15,0.86,7.11,2.60%,33596,11/9/2020 4:30:00 PM,7.75,11/17/2017,7.11,0.00%
997,"BXMT","Blackstone Mortgage Trust, Inc.","Real Estate","REIT - Mortgage","USA",4197.45,30.83,12.19,,5.17,1.08,9.83,,8.63%,266.10%,0.93,-6.20%,-5.42%,4.80%,-2.55%,36.70%,10.20%,-9.40%,146.49,144.59,1.10%,-0.84%,60.10%,-4.09%,4.09%,5.82,0.80%,3.50%,1.90%,,,3.30,3.30,46.00%,16.70%,16.40%,2.64%,5.78%,24.00%,19.06%,-24.79%,-22.81%,1.36,0.75,1.97%,2.64%,1.26%,11.15%,20.81%,-2.87%,37.25%,-30.06%,124.23%,58.93,-1.11%,0.00%,2.60,1014.21,0.94,28.41,-1.11%,951519,10/29/2020 8:30:00 AM,26.64,12/29/1980,28.41,0.00%
998,"BXMX","Nuveen S&P 500 Buy-Write Income Fund","Financial","Closed-End Fund - Equity","USA",1314.62,,,,49.29,1.02,,,6.81%,,-0.01,,,,,,,-15.60%,104.09,,,,23.78%,,,0.41,,,,,,,,,,,0.72%,1.94%,13.17%,17.05%,-8.54%,-8.15%,,0.13,0.87%,1.00%,0.96%,5.56%,12.59%,-0.93%,17.78%,-8.82%,63.71%,66.07,0.32%,0.40%,,276.60,0.95,12.72,0.71%,263442,,,10/27/2004,12.72,0.00%
999,"BXP","Boston Properties, Inc.","Real Estate","REIT - Office","USA",14600.18,14.86,34.98,2.12,5.11,2.50,8.51,80.09,4.12%,45.10%,6.40,-10.80%,-55.39%,3.20%,7.00%,4.30%,-17.10%,-6.80%,155.65,155.43,0.15%,0.00%,97.10%,-1.28%,2.81%,3.24,6.10%,23.30%,5.70%,,,2.24,2.24,62.90%,34.00%,47.30%,-1.01%,-7.04%,15.00%,6.10%,-30.90%,-30.99%,1.27,3.26,2.57%,3.02%,-5.76%,2.99%,4.67%,-11.97%,33.86%,-36.89%,33.86%,44.33,-2.40%,0.46%,2.50,1349.92,0.61,93.29,-1.94%,819361,10/27/2020 4:30:00 PM,101.78,6/18/1997,93.29,0.00%
1000,"BXRX","Baudax Bio, Inc.","Healthcare","Biotechnology","USA",44.73,,,,111.83,,1.82,,,,-5.85,57.10%,81.70%,,,,154.80%,,42.64,24.45,1.10%,0.00%,16.50%,-12.79%,5.64%,0.70,-100.10%,168.90%,,1.50,1.40,,,,,,5.64%,-8.04%,-65.20%,-76.38%,-85.77%,-85.12%,,0.07,5.79%,6.94%,-6.26%,-14.81%,-63.26%,-63.31%,5.15%,-89.94%,5.15%,38.81,0.00%,-0.97%,1.70,1957.03,1.36,1.02,-0.97%,2653194,,,11/14/2019,1.01,-0.98%
1001,"BXS","BancorpSouth Bank","Financial","Banks - Regional","USA",2924.74,13.25,13.06,2.65,3.64,1.09,8.45,22.87,2.73%,35.10%,2.10,8.90%,2.16%,13.70%,5.00%,11.50%,10.60%,0.90%,102.56,83.75,0.20%,0.00%,62.00%,-3.40%,1.77%,3.71,1.00%,8.50%,20.70%,,,0.11,0.11,,85.20%,27.10%,0.80%,3.22%,44.28%,26.41%,-11.95%,-11.30%,1.33,0.76,2.21%,2.66%,-0.77%,5.09%,21.90%,-4.56%,25.88%,-14.54%,58.28%,51.25,-2.33%,0.11%,2.70,399.31,0.52,27.24,-2.23%,209610,10/19/2020 4:30:00 PM,29.22,10/15/1985,27.24,0.00%
1002,"BY","Byline Bancorp, Inc.","Financial","Banks - Regional","USA",602.33,14.74,13.63,1.47,2.46,0.75,4.36,56.29,0.78%,11.30%,1.05,30.00%,23.48%,103.20%,10.00%,24.20%,-14.50%,-18.00%,38.06,23.54,0.30%,-51.31%,39.90%,0.54%,1.06%,3.81,0.70%,5.30%,22.60%,,,0.14,0.14,,75.30%,16.40%,-4.21%,-3.97%,35.67%,20.84%,-19.79%,-20.90%,1.41,0.48,2.80%,2.84%,-3.67%,1.87%,20.73%,-8.08%,22.71%,-26.48%,87.45%,45.56,-1.87%,0.32%,2.20,65.18,0.54,15.24,-1.55%,35452,10/22/2020 4:30:00 PM,18.90,6/30/2017,15.24,0.00%
1003,"BYD","Boyd Gaming Corporation","Consumer Cyclical","Resorts & Casinos","USA",4686.77,,19.28,,1.97,4.57,9.26,48.77,,,-1.71,38.80%,1657.10%,34.80%,17.17%,9.20%,-3.20%,-20.40%,113.52,81.00,1.70%,-28.53%,70.10%,0.85%,6.37%,3.96,-2.80%,-17.50%,7.80%,1.20,1.20,3.79,3.82,50.20%,-0.70%,-8.20%,-1.55%,6.68%,35.93%,104.53%,38.39%,40.38%,2.24,1.37,2.55%,3.53%,-0.36%,10.76%,61.36%,-5.34%,36.86%,-5.34%,543.94%,57.31,-1.66%,0.33%,2.10,1303.06,0.42,41.47,-1.33%,550265,10/26/2020 4:30:00 PM,44.64,10/15/1993,41.47,0.00%
1004,"BYFC","Broadway Financial Corporation","Financial","Banks - Regional","USA",38.01,,,,2.10,1.04,0.52,,,,-0.01,-125.30%,,-15.60%,,1.40%,13.00%,15.00%,27.22,5.40,26.60%,0.00%,10.30%,57.72%,1.17%,0.10,0.00%,-0.30%,20.40%,,,0.07,0.07,,65.70%,-0.70%,10.53%,0.53%,4.42%,9.25%,25.17%,22.73%,0.99,0.10,6.15%,5.19%,3.06%,4.95%,8.63%,-9.90%,15.92%,-74.83%,75.00%,54.26,-3.19%,-0.53%,,617.24,0.27,1.82,-3.70%,164521,,,1/9/1996,1.82,0.00%
1005,"BYLD","iShares Yield Optimized Bond ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,3.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10%,-0.11%,0.59%,1.34%,0.68%,0.86%,,0.09,0.22%,0.31%,-0.08%,0.20%,1.36%,-0.67%,1.28%,-1.83%,36.91%,49.37,0.01%,-0.04%,,46.81,0.67,25.80,-0.02%,31476,,,4/24/2014,25.81,0.02%
1006,"BYM","BlackRock Municipal Income Quality Trust","Financial","Closed-End Fund - Debt","USA",393.45,35.06,,,15.36,0.96,,,4.70%,,0.43,,,,,,,-2.40%,26.41,,,,31.77%,,,0.34,,,,,,,,,,,0.81%,1.98%,5.67%,7.89%,5.60%,6.05%,,0.14,1.06%,0.88%,0.86%,2.88%,7.28%,-0.80%,6.41%,-0.80%,43.61%,61.21,-0.93%,1.28%,,57.47,0.74,14.95,0.34%,42421,,,10/29/2002,,
1007,"BYND","Beyond Meat, Inc.","Consumer Defensive","Packaged Foods","USA",8114.92,,540.34,,20.12,20.83,37.81,,,,-0.45,42.60%,174.20%,,,,-597.10%,2.60%,62.49,54.97,3.00%,-22.08%,43.90%,33.07%,24.62%,3.20,-5.80%,-7.30%,-0.10%,8.60,5.70,0.13,0.13,32.30%,-6.40%,-7.00%,-12.64%,-9.41%,-16.43%,-3.88%,67.16%,67.25%,,5.85,4.78%,4.13%,-9.04%,-13.18%,-3.76%,-33.24%,11.16%,-36.25%,161.31%,33.20,-1.46%,1.05%,2.90,4231.02,0.82,125.90,-0.43%,3478721,11/9/2020 4:30:00 PM,115.58,5/2/2019,125.99,0.07%
1008,"BYSI","BeyondSpring Inc.","Healthcare","Biotechnology","USA",441.80,,,,,13.87,14.30,,,,-2.04,36.20%,-32.80%,-48.10%,,,-29.60%,,30.30,11.14,71.55%,0.00%,5.50%,-10.78%,8.29%,2.47,-140.00%,-220.70%,,2.80,2.80,0.09,0.09,,,,-6.96%,0.64%,-19.82%,-25.54%,-30.94%,-29.29%,0.58,0.71,4.48%,5.50%,2.81%,-11.64%,-17.49%,-36.27%,13.50%,-47.21%,21.00%,46.61,-0.09%,3.65%,1.30,373.54,1.30,11.35,3.56%,487284,,,3/9/2017,11.43,0.70%
1009,"BZH","Beazer Homes USA, Inc.","Consumer Cyclical","Residential Construction","USA",486.21,8.89,6.57,2.22,0.23,0.79,1.48,1.75,,0.00%,1.79,168.60%,21.00%,-30.40%,4.00%,5.50%,897.50%,-12.20%,29.60,27.90,4.30%,-5.85%,77.30%,-0.32%,4.12%,2.87,2.50%,9.30%,3.50%,,,1.91,1.91,16.50%,3.70%,2.50%,-0.62%,2.45%,17.76%,58.47%,11.34%,12.60%,2.28,0.61,3.80%,4.05%,1.49%,8.23%,41.99%,-5.23%,29.16%,-9.52%,255.42%,54.69,-1.70%,-0.31%,2.00,399.78,0.72,15.59,-2.01%,288524,11/12/2020 4:30:00 PM,18.50,2/23/1994,15.59,0.00%
1010,"BZM","BlackRock Maryland Municipal Bond Trust","Financial","Asset Management","USA",31.94,,,,17.10,1.01,,,3.59%,,-0.01,,,,,,,-4.10%,2.08,,,,6.93%,,,0.41,,,,,,,,,,,-9.50%,3.58%,10.60%,12.55%,3.11%,-1.14%,,0.54,1.18%,3.48%,-3.18%,3.01%,9.84%,-9.36%,11.91%,-17.29%,36.80%,48.40,0.00%,1.04%,,4.82,0.88,15.50,1.04%,4221,,,4/26/2002,,
1011,"BZQ","ProShares UltraShort MSCI Brazil Capped","Financial","Exchange Traded Fund","USA",,,,,,,,,0.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.62%,-18.76%,-49.97%,-49.28%,-52.71%,-52.22%,,0.46,3.11%,4.54%,-6.35%,-28.82%,-55.32%,-52.85%,5.05%,-84.49%,5.05%,33.06,0.59%,-2.81%,,682.97,0.26,8.53,-2.23%,179526,,,6/19/2009,8.53,0.00%
1012,"BZUN","Baozun Inc.","Consumer Cyclical","Internet Retail","China",5550.82,37.36,18.51,7.73,4.38,2.13,8.06,,,0.00%,0.84,4.50%,33.25%,25.70%,4.83%,35.70%,62.60%,21.70%,59.03,41.11,0.82%,0.00%,61.10%,0.16%,18.50%,7.06,4.40%,9.70%,6.00%,4.40,3.90,0.32,0.45,62.60%,5.40%,4.00%,-12.81%,-17.92%,-8.09%,-18.82%,-6.30%,-5.71%,1.25,1.71,4.50%,4.31%,-9.38%,-13.05%,-7.95%,-24.88%,5.47%,-31.38%,46.91%,38.07,2.26%,2.08%,1.90,1078.06,0.98,32.60,4.39%,1061872,11/23/2020 8:30:00 AM,44.00,5/21/2015,33.00,1.23%
1013,"C","Citigroup Inc.","Financial","Banks - Diversified","USA",127711.58,11.94,10.11,,2.01,0.72,0.13,,3.34%,39.80%,5.12,20.90%,44.64%,29.50%,-6.90%,4.40%,-32.50%,-30.60%,2081.80,2076.66,0.25%,0.24%,76.40%,-3.07%,1.22%,1.05,0.50%,6.20%,8.30%,,,1.47,1.47,,50.10%,17.00%,3.50%,7.13%,41.05%,21.55%,-23.27%,-23.48%,1.94,1.69,2.73%,2.55%,3.41%,17.92%,25.11%,-1.65%,50.43%,-26.71%,90.34%,64.39,-0.31%,-0.05%,2.00,24148.16,0.45,60.91,-0.36%,10770587,1/15/2021 8:30:00 AM,69.98,10/29/1986,60.99,0.13%
1014,"CAAP","Corporacion America Airports S.A.","Industrials","Airports & Air Services","Luxembourg",651.86,,,,0.53,0.94,2.83,,,,-0.81,26.80%,37.70%,,28.30%,,-182.20%,-88.50%,160.02,28.57,82.15%,0.00%,5.70%,-1.18%,1.30%,0.57,-3.50%,-17.50%,6.00%,0.70,0.70,1.31,1.71,18.50%,-2.30%,-10.50%,0.00%,29.84%,77.58%,77.58%,-30.28%,-34.00%,,0.32,4.88%,10.11%,-3.42%,28.44%,54.71%,-29.87%,127.91%,-39.69%,143.48%,56.13,-3.21%,2.27%,3.40,651.65,0.32,3.92,-1.01%,207836,11/18/2020 4:30:00 PM,4.60,2/1/2018,3.92,0.00%
1015,"CAAS","China Automotive Systems, Inc.","Consumer Cyclical","Auto Parts","China",200.72,,17.61,,0.52,0.67,,3.39,,,0.00,321.50%,820.00%,-22.80%,10.00%,-1.60%,-44.70%,13.80%,31.11,11.60,0.30%,-34.49%,3.10%,8.75%,5.39%,0.24,0.00%,0.00%,1.30%,1.40,1.10,0.00,0.17,12.80%,-1.60%,0.00%,-7.71%,69.97%,111.33%,133.09%,98.13%,101.27%,3.36,0.88,7.25%,15.82%,-13.12%,30.88%,109.87%,-53.41%,123.86%,-53.41%,347.72%,51.60,1.11%,-0.47%,4.00,2559.21,0.12,6.38,0.63%,297407,11/12/2020 8:30:00 AM,4.00,3/24/2003,6.38,0.00%
1016,"CABA","Cabaletta Bio, Inc.","Healthcare","Biotechnology","USA",311.86,,,,,2.49,2.67,,,,-1.24,-71.30%,-61.90%,,,,-75.00%,,23.26,22.80,3.30%,-26.67%,68.60%,-0.65%,5.96%,17.43,-22.40%,-23.00%,,28.00,28.00,0.00,0.00,,,,-3.31%,-10.86%,20.31%,11.35%,-9.12%,-10.09%,,0.96,5.36%,7.09%,-13.01%,-7.37%,18.97%,-23.87%,14.19%,-36.47%,126.32%,38.45,-0.72%,0.00%,2.00,77.94,1.16,12.47,-0.72%,90500,,20.00,10/25/2019,12.47,0.00%
1017,"CABO","Cable One, Inc.","Communication Services","Telecom Services","USA",13477.58,52.73,48.31,3.14,10.31,9.82,21.55,607.10,0.44%,21.30%,42.96,8.20%,3.12%,4.30%,16.80%,7.50%,26.20%,18.90%,6.00,5.42,0.20%,-34.89%,85.00%,-0.08%,1.86%,2.67,7.20%,23.10%,9.90%,3.30,3.30,1.22,1.25,67.70%,28.20%,19.30%,1.22%,14.40%,28.51%,28.92%,51.26%,52.18%,0.52,51.78,2.16%,2.46%,6.99%,15.21%,25.68%,0.16%,35.78%,0.16%,122.40%,76.96,0.79%,0.47%,3.00,37.75,0.68,2293.76,1.26%,25654,11/5/2020 4:30:00 PM,1913.57,6/11/2015,2296.00,0.10%
1018,"CAC","Camden National Corporation","Financial","Banks - Regional","USA",532.33,9.54,11.47,,3.34,1.03,1.48,5323.33,3.71%,34.50%,3.73,9.10%,-15.30%,11.10%,,13.80%,18.70%,-8.90%,14.96,14.53,0.80%,0.00%,67.40%,-3.57%,2.42%,9.86,1.20%,11.30%,20.70%,,,0.11,0.11,,83.30%,35.30%,0.23%,-3.40%,17.71%,5.94%,-22.88%,-22.80%,0.98,0.99,2.04%,2.61%,-2.66%,0.37%,7.10%,-8.27%,13.94%,-27.85%,35.92%,45.79,-1.63%,0.00%,3.00,35.62,0.85,34.98,-1.63%,30454,10/27/2020 8:30:00 AM,37.00,10/7/1997,34.98,0.00%
